record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost
REC-003139,BIZ-0131,7,2025,2692126.65,178825.07,25792.08,13.28,544.55,37.94,28338.18,171.95,76619.76,29.2,78.9,2896743.8
REC-003140,BIZ-0131,8,2025,3659666.17,289372.39,41736.4,19.3,527.34,55.15,38522.8,278.24,94566.16,29.19,91.17,3990774.96
REC-003141,BIZ-0131,9,2025,3419796.64,279509.49,40313.87,19.43,508.19,55.51,35997.86,268.76,91653.4,25.8,80.27,3739620.0
REC-003142,BIZ-0131,10,2025,3159272.17,154160.08,22234.63,12.31,547.33,35.16,33255.5,148.23,81596.88,24.74,76.36,3335666.88
REC-003143,BIZ-0131,11,2025,3283468.12,153170.58,22091.91,12.25,528.7,35.0,34562.82,147.28,83114.0,24.6,90.7,3458730.61
REC-003144,BIZ-0131,12,2025,3192002.72,221543.43,31953.38,16.48,535.41,47.08,33600.03,213.02,85972.69,26.89,63.64,3445499.53
REC-003145,BIZ-0132,1,2024,2671508.51,1140602.18,73115.52,53.35,676.99,56.16,28121.14,974.87,196558.0,26.37,26.88,3885226.21
REC-003146,BIZ-0132,2,2024,3955996.92,1657815.12,106270.2,73.82,608.15,77.7,41642.07,1416.94,254955.44,27.47,41.61,5720082.24
REC-003147,BIZ-0132,3,2024,3850932.88,743498.59,47660.17,60.04,669.95,63.2,40536.14,635.47,233235.37,29.52,42.19,4642091.64
REC-003148,BIZ-0132,4,2024,3814606.56,1014044.45,65002.85,74.66,630.91,78.59,40153.75,866.7,252857.85,30.13,36.3,4893653.86
REC-003149,BIZ-0132,5,2024,2773088.3,1306384.91,83742.62,104.11,623.56,109.59,29190.4,1116.57,269973.02,29.93,31.32,4163215.83
REC-003150,BIZ-0132,6,2024,3813845.71,1064846.43,68259.39,90.45,614.29,95.21,40145.74,910.13,274947.12,31.22,33.56,4946951.53
REC-003151,BIZ-0132,7,2024,3873230.88,1689296.88,108288.26,82.36,646.45,86.7,40770.85,1443.84,265001.86,28.21,39.66,5670816.02
REC-003152,BIZ-0132,8,2024,2998980.33,590079.22,37825.59,42.81,688.08,45.07,31568.21,504.34,189388.74,26.94,22.9,3626885.14
REC-003153,BIZ-0132,9,2024,3923897.72,1281840.19,82169.24,83.32,621.8,87.7,41304.19,1095.59,267511.44,26.66,40.18,5287907.15
REC-003154,BIZ-0132,10,2024,2771456.43,1484077.56,95133.18,65.15,664.57,68.58,29173.23,1268.44,215388.87,25.66,38.69,4350667.17
REC-003155,BIZ-0132,11,2024,3614319.53,624796.81,40051.08,51.16,655.65,53.85,38045.47,534.01,215321.43,26.37,31.01,4279167.42
REC-003156,BIZ-0132,12,2024,3454115.59,996374.5,63870.16,84.77,643.92,89.23,36359.11,851.6,258668.01,25.74,40.24,4514360.25
REC-003157,BIZ-0132,1,2025,3771493.69,1825477.61,117017.8,83.11,645.66,87.49,39699.93,1560.24,263697.53,26.71,42.65,5713989.1
REC-003158,BIZ-0132,2,2025,3448540.69,1233477.83,79069.09,85.92,571.76,90.44,36300.43,1054.25,260150.46,28.18,27.81,4761087.61
REC-003159,BIZ-0132,3,2025,3379656.55,1242251.9,79631.53,68.27,661.29,71.86,35575.33,1061.75,233837.25,29.6,39.94,4701539.98
REC-003160,BIZ-0132,4,2025,3178305.17,1189721.88,76264.22,79.5,625.81,83.69,33455.84,1016.86,244905.99,29.48,41.44,4444291.27
REC-003161,BIZ-0132,5,2025,3555920.14,915869.53,58709.59,48.19,682.42,50.73,37430.74,782.79,209813.07,30.43,22.89,4530499.26
REC-003162,BIZ-0132,6,2025,3990503.73,847137.59,54303.69,55.23,651.36,58.14,42005.3,724.05,229740.52,30.7,43.14,4891945.01
REC-003163,BIZ-0132,7,2025,3499016.62,1096586.91,70294.03,90.51,637.88,95.27,36831.75,937.25,267744.28,29.34,25.33,4665897.56
REC-003164,BIZ-0132,8,2025,3471422.51,1375061.15,88144.95,83.75,644.99,88.16,36541.29,1175.27,257642.59,27.6,23.84,4934628.61
REC-003165,BIZ-0132,9,2025,3579250.39,1231171.65,78921.26,55.92,650.63,58.87,37676.32,1052.28,221180.78,27.19,21.72,4889343.3
REC-003166,BIZ-0132,10,2025,2928939.53,1918885.12,123005.46,89.92,638.49,94.66,30830.94,1640.07,253720.76,26.53,29.0,4970830.11
REC-003167,BIZ-0132,11,2025,3273664.05,1012704.44,64916.95,46.48,660.57,48.93,34459.62,865.56,200889.27,25.11,42.96,4351285.44
REC-003168,BIZ-0132,12,2025,3523895.63,1308275.42,83863.81,70.4,659.04,74.11,37093.64,1118.18,240168.72,26.98,30.89,4916034.86
REC-003169,BIZ-0133,1,2024,1481022.87,1520061.39,46155.71,42.68,346.06,60.97,44684.91,1230.82,305606.55,26.08,80.12,3047239.97
REC-003170,BIZ-0133,2,2024,1097015.22,2129265.88,64653.82,67.21,284.76,96.01,40642.73,1724.1,349468.59,27.27,65.63,3290934.92
REC-003171,BIZ-0133,3,2024,3818613.77,1909687.6,57986.47,42.6,346.18,60.85,69291.13,1546.31,366943.1,30.41,86.77,5786287.84
REC-003172,BIZ-0133,4,2024,868384.85,3068600.4,93176.13,68.0,296.76,97.14,38236.09,2484.7,345187.85,30.26,66.58,4030161.38
REC-003173,BIZ-0133,5,2024,2044743.1,1075845.55,32667.38,44.44,343.54,63.49,50618.81,871.13,324320.78,30.99,68.77,3153256.03
REC-003174,BIZ-0133,6,2024,2259063.67,1432042.33,43483.07,63.73,302.86,91.04,52874.82,1159.55,372393.35,31.27,60.58,3734589.07
REC-003175,BIZ-0133,7,2024,3469782.35,1022058.1,31034.15,43.9,344.31,62.72,65619.22,827.58,360634.82,28.13,87.79,4522874.6
REC-003176,BIZ-0133,8,2024,707994.29,1893178.02,57485.16,76.52,297.72,109.31,36547.77,1532.94,359703.59,28.31,65.83,2658657.47
REC-003177,BIZ-0133,9,2024,3742442.53,1761647.69,53491.33,50.67,321.51,72.39,68489.33,1426.44,382702.36,26.11,88.29,5557581.55
REC-003178,BIZ-0133,10,2024,2645508.07,1473253.99,44734.43,34.97,357.07,49.96,56942.65,1192.92,319299.18,25.57,76.04,4163496.49
REC-003179,BIZ-0133,11,2024,1739261.45,1640235.7,49804.73,61.65,305.83,88.07,47403.22,1328.13,354138.35,25.99,70.58,3429301.88
REC-003180,BIZ-0133,12,2024,2355006.09,2192480.81,66573.3,73.05,302.67,104.36,53884.74,1775.29,395420.71,26.16,69.21,4614060.2
REC-003181,BIZ-0133,1,2025,3140458.45,2880983.33,87479.25,61.45,319.25,87.78,62152.66,2332.78,390564.62,27.76,64.38,6108921.03
REC-003182,BIZ-0133,2,2025,1309764.63,3002925.35,91181.94,72.15,264.56,103.08,42882.2,2431.52,365945.89,28.94,78.34,4403871.92
REC-003183,BIZ-0133,3,2025,3415997.46,1239695.36,37642.57,28.52,366.29,40.74,65053.07,1003.8,325372.73,30.21,67.51,4693335.39
REC-003184,BIZ-0133,4,2025,1029744.89,1334138.07,40510.27,43.66,331.53,62.37,39934.62,1080.27,295879.46,30.79,79.49,2404393.23
REC-003185,BIZ-0133,5,2025,3720096.61,1887445.0,57311.08,45.0,342.74,64.29,68254.11,1528.3,369644.52,31.37,87.57,5664852.69
REC-003186,BIZ-0133,6,2025,2098350.99,2193785.0,66612.9,71.64,291.56,102.34,51183.11,1776.34,385564.1,30.61,75.59,4358748.89
REC-003187,BIZ-0133,7,2025,2790720.99,1091141.34,33131.82,32.89,360.04,46.99,58471.21,883.52,318546.5,29.1,56.53,3914994.15
REC-003188,BIZ-0133,8,2025,2133860.64,942318.86,28612.92,30.43,363.56,43.47,51556.89,763.01,295830.21,27.26,59.52,3104792.42
REC-003189,BIZ-0133,9,2025,2566649.12,2815112.13,85479.11,72.76,289.96,103.94,56112.56,2279.44,400351.88,27.33,78.59,5467240.36
REC-003190,BIZ-0133,10,2025,3109802.78,1640607.72,49816.02,42.1,346.88,60.15,61829.97,1328.43,347204.67,26.63,56.69,4800226.52
REC-003191,BIZ-0133,11,2025,2570625.9,1685130.74,51167.94,37.96,339.67,54.23,56154.42,1364.48,323897.85,24.82,65.64,4306924.58
REC-003192,BIZ-0133,12,2025,948917.18,813196.61,24692.2,29.54,364.83,42.2,39083.8,658.46,262697.95,24.92,64.71,1786805.99
REC-003193,BIZ-0134,1,2024,14932008.68,790895.05,24015.03,32.94,410.07,59.89,157179.04,640.4,565420.3,25.66,76.41,15746918.76
REC-003194,BIZ-0134,2,2024,9030929.77,1171551.45,35573.42,30.52,384.14,55.5,95062.42,948.62,404807.05,27.52,76.47,10238054.64
REC-003195,BIZ-0134,3,2024,9823437.2,1323478.24,40186.59,43.0,391.78,78.18,103404.6,1071.64,453110.56,30.16,76.58,11187102.03
REC-003196,BIZ-0134,4,2024,13859986.26,820084.46,24901.35,35.11,390.97,63.83,145894.59,664.04,541974.09,30.77,86.83,14704972.07
REC-003197,BIZ-0134,5,2024,10741600.07,1852369.53,56246.04,40.75,395.88,74.08,113069.47,1499.89,472313.5,30.23,56.16,12650215.64
REC-003198,BIZ-0134,6,2024,11613489.32,2604819.56,79093.71,58.3,348.8,106.0,122247.26,2109.17,533882.16,29.0,55.67,14297402.59
REC-003199,BIZ-0134,7,2024,10547396.69,1117522.28,33932.86,38.91,399.21,70.75,111025.23,904.88,463166.05,29.36,57.58,11698851.83
REC-003200,BIZ-0134,8,2024,15666107.02,1625928.47,49370.3,41.29,394.89,75.07,164906.39,1316.54,603096.76,28.67,86.34,17341405.79
REC-003201,BIZ-0134,9,2024,10150298.71,1272287.15,38632.2,29.46,401.23,53.57,106845.25,1030.19,431931.83,25.85,86.14,11461218.06
REC-003202,BIZ-0134,10,2024,15165419.35,1254668.19,38097.21,55.18,369.63,100.33,159635.99,1015.93,620491.9,25.37,79.46,16458184.75
REC-003203,BIZ-0134,11,2024,13280359.94,1664148.18,50530.82,54.59,355.54,99.26,139793.26,1347.49,569582.67,25.24,71.05,14995038.94
REC-003204,BIZ-0134,12,2024,10228806.46,771726.94,23433.0,22.43,429.19,40.77,107671.65,624.88,418515.41,24.65,60.62,11023966.4
REC-003205,BIZ-0134,1,2025,8982081.57,1085516.61,32961.03,37.06,402.58,67.38,94548.23,878.96,417902.07,27.91,65.96,10100559.21
REC-003206,BIZ-0134,2,2025,11849355.14,1780640.34,54068.03,46.17,340.54,83.94,124730.05,1441.81,513394.4,27.9,63.92,13684063.51
REC-003207,BIZ-0134,3,2025,10214487.84,928032.26,28179.12,30.52,414.47,55.49,107520.92,751.44,435948.32,29.42,82.27,11170699.22
REC-003208,BIZ-0134,4,2025,13017144.81,1676933.82,50919.04,44.0,374.81,79.99,137022.58,1357.84,539347.05,29.19,55.53,14744997.67
REC-003209,BIZ-0134,5,2025,9286820.84,1192416.02,36206.96,31.4,412.86,57.1,97756.01,965.52,413480.99,31.44,84.36,10515443.82
REC-003210,BIZ-0134,6,2025,11550996.63,716764.29,21764.1,31.75,397.07,57.73,121589.44,580.38,473826.15,31.27,74.45,12289525.02
REC-003211,BIZ-0134,7,2025,10681052.95,1636437.47,49689.4,39.1,398.87,71.09,112432.14,1325.05,467093.22,30.18,59.08,12367179.82
REC-003212,BIZ-0134,8,2025,13551439.05,1615557.82,49055.4,34.88,406.54,63.42,142646.73,1308.14,533349.96,28.28,55.23,15216052.27
REC-003213,BIZ-0134,9,2025,13871963.94,1822410.68,55336.36,43.66,375.42,79.38,146020.67,1475.64,561101.6,27.74,66.69,15749710.98
REC-003214,BIZ-0134,10,2025,11830210.09,771479.83,23425.5,29.16,416.94,53.02,124528.53,624.68,475481.28,25.94,66.31,12625115.42
REC-003215,BIZ-0134,11,2025,10668817.93,1039626.72,31567.61,37.22,387.13,67.67,112303.35,841.8,462635.31,26.07,81.99,11740012.26
REC-003216,BIZ-0134,12,2025,13523083.49,648459.72,19690.07,28.9,417.42,52.54,142348.25,525.07,519447.24,26.66,69.67,14191233.28
REC-003217,BIZ-0135,1,2024,3945799.22,1095356.62,33259.82,50.45,680.94,63.06,54462.33,886.93,279727.75,27.22,83.9,5074415.66
REC-003218,BIZ-0135,2,2024,5047188.85,1551953.13,47124.08,47.06,637.17,58.83,66055.9,1256.64,296820.91,29.16,95.14,6646266.06
REC-003219,BIZ-0135,3,2024,5228249.77,1594405.9,48413.13,52.64,678.2,65.8,67961.81,1291.02,310669.11,28.32,92.83,6871068.8
REC-003220,BIZ-0135,4,2024,4711719.35,1407399.45,42734.8,49.42,658.22,61.78,62524.65,1139.59,294008.74,28.98,76.92,6161853.6
REC-003221,BIZ-0135,5,2024,3667050.43,2392904.01,72659.03,90.79,630.52,113.48,51528.13,1937.57,346472.22,30.76,89.17,6132613.47
REC-003222,BIZ-0135,6,2024,4444330.56,950410.28,28858.61,40.24,669.7,50.3,59710.03,769.56,271851.07,29.26,86.89,5423599.45
REC-003223,BIZ-0135,7,2024,3317803.89,1710989.89,51953.13,64.45,663.44,80.56,47851.85,1385.42,291705.97,28.28,74.77,5080746.91
REC-003224,BIZ-0135,8,2024,4816217.12,2423050.93,73574.42,89.32,632.35,111.65,63624.62,1961.98,368026.28,27.6,86.32,7312842.47
REC-003225,BIZ-0135,9,2024,3723553.71,1879683.62,57075.41,78.68,621.65,98.35,52122.9,1522.01,325871.58,26.66,97.29,5660312.74
REC-003226,BIZ-0135,10,2024,4933606.71,2761051.66,83837.6,83.3,639.88,104.12,64860.3,2235.67,359651.77,25.88,90.43,7778495.97
REC-003227,BIZ-0135,11,2024,4844919.42,1624687.02,49332.6,88.05,609.93,110.07,63926.75,1315.54,366347.98,25.45,91.91,6518939.04
REC-003228,BIZ-0135,12,2024,3562582.67,2324967.43,70596.18,90.88,630.4,113.6,50428.47,1882.56,344445.32,26.98,87.83,5958146.28
REC-003229,BIZ-0135,1,2025,3917506.31,2884548.87,87587.52,89.4,632.26,111.74,54164.51,2335.67,349241.46,25.96,85.24,6889642.7
REC-003230,BIZ-0135,2,2025,3705194.61,2054248.43,62375.96,80.45,571.43,100.57,51929.65,1663.36,328675.45,28.38,97.88,5821819.0
REC-003231,BIZ-0135,3,2025,3539805.49,1101293.34,33440.08,56.49,673.38,70.62,50188.71,891.74,282067.61,28.05,76.62,4674538.91
REC-003232,BIZ-0135,4,2025,3994719.36,1702159.31,51685.0,92.95,603.81,116.19,54977.28,1378.27,357262.4,31.19,97.46,5748563.67
REC-003233,BIZ-0135,5,2025,5464797.44,2294864.8,69682.13,76.67,648.16,95.84,70451.78,1858.19,358910.8,29.51,79.25,7829344.37
REC-003234,BIZ-0135,6,2025,5433507.35,1491392.33,45285.19,43.7,665.38,54.62,70122.41,1207.61,298901.56,31.18,94.37,6970184.87
REC-003235,BIZ-0135,7,2025,5094813.27,2292908.81,69622.74,79.26,644.92,99.08,66557.21,1856.61,355785.39,30.35,87.01,7457344.82
REC-003236,BIZ-0135,8,2025,3606973.82,2583174.03,78436.46,75.51,649.62,94.38,50895.75,2091.64,317703.11,28.57,91.1,6268584.31
REC-003237,BIZ-0135,9,2025,3588870.75,1714988.01,52074.53,87.73,610.33,109.67,50705.19,1388.65,339329.8,26.21,90.57,5355933.29
REC-003238,BIZ-0135,10,2025,5165049.59,1505877.76,45725.03,78.95,645.32,98.68,67296.54,1219.33,356694.71,25.69,81.34,6716652.38
REC-003239,BIZ-0135,11,2025,5015297.66,2144945.63,65129.93,82.52,616.85,103.15,65720.21,1736.8,359978.26,25.2,77.04,7225373.22
REC-003240,BIZ-0135,12,2025,4236222.5,1078001.95,32732.85,62.17,666.29,77.71,57519.42,872.88,306942.82,25.64,95.04,5346957.3
REC-003241,BIZ-0136,1,2024,3664668.75,1799371.05,115344.3,79.48,602.36,83.67,38575.46,1537.92,256142.59,27.91,21.44,5579384.1
REC-003242,BIZ-0136,2,2024,3390550.61,1486255.18,95272.77,78.85,558.77,83.0,35690.01,1270.3,248903.42,27.86,31.49,4972078.56
REC-003243,BIZ-0136,3,2024,3863766.2,1933050.9,123913.52,83.0,598.67,87.36,40671.22,1652.18,265671.45,28.59,39.2,5920730.62
REC-003244,BIZ-0136,4,2024,4011961.77,1296306.12,83096.55,103.16,555.31,108.59,42231.18,1107.95,297330.91,29.18,37.07,5391364.44
REC-003245,BIZ-0136,5,2024,3054832.43,1871291.98,119954.61,101.1,579.61,106.42,32156.13,1599.39,272279.25,30.02,41.63,5046079.02
REC-003246,BIZ-0136,6,2024,4043606.78,650490.47,41698.11,44.55,617.0,46.9,42564.28,555.97,216013.31,31.26,25.45,4735795.36
REC-003247,BIZ-0136,7,2024,3280352.62,1319745.84,84599.09,81.04,600.72,85.31,34530.03,1127.99,249422.73,30.37,33.53,4684697.55
REC-003248,BIZ-0136,8,2024,3862439.56,1673229.03,107258.27,100.73,580.0,106.03,40657.26,1430.11,290462.66,27.16,22.03,5642926.86
REC-003249,BIZ-0136,9,2024,3281848.11,2243333.56,143803.43,97.39,561.39,102.51,34545.77,1917.38,272341.49,25.58,21.4,5668985.1
REC-003250,BIZ-0136,10,2024,3534170.26,2232612.86,143116.21,101.66,579.02,107.01,37201.79,1908.22,284171.28,25.64,44.24,5909899.33
REC-003251,BIZ-0136,11,2024,3319385.27,958988.6,61473.63,52.2,608.96,54.94,34940.9,819.65,209944.38,24.4,25.85,4339847.5
REC-003252,BIZ-0136,12,2024,2933471.51,1636653.87,104913.71,78.64,603.25,82.78,30878.65,1398.85,238028.93,26.56,29.05,4675039.09
REC-003253,BIZ-0136,1,2025,2887055.14,1666464.58,106824.65,102.36,578.28,107.75,30390.05,1424.33,270159.37,27.43,27.51,4660344.37
REC-003254,BIZ-0136,2,2025,3815911.89,1596382.81,102332.23,87.04,528.02,91.62,40167.49,1364.43,270227.32,27.27,27.65,5514626.93
REC-003255,BIZ-0136,3,2025,3614807.32,738880.86,47364.16,53.08,630.16,55.87,38050.6,631.52,218022.24,28.88,27.56,4401052.34
REC-003256,BIZ-0136,4,2025,3445184.24,1200283.63,76941.26,94.25,564.69,99.21,36265.1,1025.88,271734.53,31.0,29.63,4722409.13
REC-003257,BIZ-0136,5,2025,3860188.62,1883078.65,120710.17,83.84,597.77,88.26,40633.56,1609.47,266773.26,31.62,26.39,5863977.44
REC-003258,BIZ-0136,6,2025,3771920.94,1224625.94,78501.66,62.54,598.06,65.84,39704.43,1046.69,234912.28,30.74,43.52,5075048.54
REC-003259,BIZ-0136,7,2025,3558271.03,1185304.16,75981.04,97.48,583.42,102.61,37455.48,1013.08,278871.35,28.29,32.87,4819556.23
REC-003260,BIZ-0136,8,2025,3802667.29,1094452.7,70157.22,85.19,596.36,89.67,40028.08,935.43,267323.96,28.56,43.73,4967277.21
REC-003261,BIZ-0136,9,2025,3683220.58,1952271.0,125145.58,87.48,571.82,92.08,38770.74,1668.61,267766.11,27.04,30.19,5760637.16
REC-003262,BIZ-0136,10,2025,3674162.46,945854.97,60631.73,66.23,616.31,69.72,38675.39,808.42,237809.89,26.34,36.45,4680649.16
REC-003263,BIZ-0136,11,2025,4137500.45,2002588.9,128371.08,87.22,572.09,91.81,43552.64,1711.61,277924.1,25.64,40.12,6268460.43
REC-003264,BIZ-0136,12,2025,4108235.46,1904098.1,122057.57,97.64,583.25,102.78,43244.58,1627.43,291838.97,25.31,31.52,6134391.13
REC-003265,BIZ-0137,1,2024,2039348.74,3139815.96,95338.54,93.16,627.55,116.45,31551.63,2542.36,310786.17,26.43,78.13,5274503.24
REC-003266,BIZ-0137,2,2024,1912695.92,1878815.03,57049.04,79.56,596.55,99.45,30218.44,1521.31,283642.59,26.88,89.93,3848559.99
REC-003267,BIZ-0137,3,2024,1904862.45,2078776.17,63120.73,94.89,625.39,118.61,30135.98,1683.22,311069.86,29.65,84.99,4046759.35
REC-003268,BIZ-0137,4,2024,2589186.5,2277385.65,69151.39,78.63,621.71,98.29,37339.39,1844.04,296213.55,31.04,92.24,4935723.54
REC-003269,BIZ-0137,5,2024,2570493.96,2376236.92,72152.94,79.88,644.15,99.85,37142.63,1924.08,298065.58,30.5,92.7,5018883.82
REC-003270,BIZ-0137,6,2024,3417717.87,2108344.14,64018.55,91.31,605.87,114.13,46060.78,1707.16,336473.17,31.34,90.77,5590080.56
REC-003271,BIZ-0137,7,2024,2518771.89,2465006.64,74848.38,71.6,654.5,89.5,36598.19,1995.96,282079.6,28.53,97.14,5058626.91
REC-003272,BIZ-0137,8,2024,2726143.76,1995839.19,60602.4,83.51,639.62,104.38,38781.05,1616.06,307875.71,27.45,82.05,4782585.35
REC-003273,BIZ-0137,9,2024,2979578.87,958212.08,29095.51,47.08,661.15,58.85,41448.79,775.88,247646.07,27.49,83.2,3966886.46
REC-003274,BIZ-0137,10,2024,2583303.24,931453.0,28282.99,40.44,693.45,50.55,37277.47,754.21,227353.2,25.32,72.58,3543039.23
REC-003275,BIZ-0137,11,2024,3082618.93,2147793.72,65216.41,68.45,634.44,85.56,42533.42,1739.1,288277.83,26.31,88.08,5295629.06
REC-003276,BIZ-0137,12,2024,1938165.04,1992578.36,60503.39,84.05,638.94,105.06,30486.54,1613.42,292255.03,25.08,82.38,3991246.79
REC-003277,BIZ-0137,1,2025,2324642.25,1539759.65,46753.84,46.32,686.1,57.9,34554.72,1246.77,232483.88,26.47,79.85,3911155.74
REC-003278,BIZ-0137,2,2025,2229720.62,1641141.14,49832.22,53.42,605.23,66.77,33555.54,1328.86,243262.5,26.83,94.62,3920693.98
REC-003279,BIZ-0137,3,2025,2020387.15,1469496.24,44620.33,46.86,685.42,58.58,31352.03,1189.88,227056.08,29.46,75.09,3534503.72
REC-003280,BIZ-0137,4,2025,2241301.9,1456933.46,44238.87,70.49,631.89,88.11,33677.45,1179.7,274236.65,29.09,89.36,3742474.23
REC-003281,BIZ-0137,5,2025,2472340.36,1428950.39,43389.18,46.52,685.86,58.14,36109.44,1157.04,235946.34,31.2,76.09,3944679.93
REC-003282,BIZ-0137,6,2025,3040440.77,1596327.68,48471.49,65.36,638.3,81.7,42089.44,1292.57,281821.64,31.09,77.55,4685239.94
REC-003283,BIZ-0137,7,2025,2001515.5,2989212.85,90765.57,90.82,630.48,113.52,31153.38,2420.42,305778.77,29.63,83.91,5081493.92
REC-003284,BIZ-0137,8,2025,2803043.31,1793428.17,54456.32,67.76,659.3,84.7,39590.52,1452.17,281145.83,26.87,88.79,4650927.8
REC-003285,BIZ-0137,9,2025,2934686.4,1329383.82,40365.91,44.45,664.44,55.56,40976.24,1076.42,241956.07,26.41,76.34,4304436.13
REC-003286,BIZ-0137,10,2025,2635159.78,1208904.04,36707.61,57.83,671.72,72.28,37823.32,978.87,259734.88,25.71,95.82,3880771.43
REC-003287,BIZ-0137,11,2025,2817905.38,1628891.74,49460.28,49.87,657.66,62.34,39746.96,1318.94,249256.72,26.26,89.11,4496257.4
REC-003288,BIZ-0137,12,2025,2120852.25,2552408.02,77502.27,78.1,646.38,97.62,32409.56,2066.73,285390.97,25.85,83.98,4750762.54
REC-003289,BIZ-0138,1,2024,963700.39,1767261.87,113286.02,80.79,620.47,107.72,18155.41,1510.48,213044.52,26.75,22.81,2844248.28
REC-003290,BIZ-0138,2,2024,1426210.28,844105.64,54109.34,53.78,609.5,71.71,23023.94,721.46,185948.1,29.04,36.92,2324425.26
REC-003291,BIZ-0138,3,2024,1484679.95,745848.92,47810.83,56.31,653.11,75.08,23639.41,637.48,190842.74,29.83,23.69,2278339.7
REC-003292,BIZ-0138,4,2024,1220997.3,507809.64,32551.9,43.26,647.03,57.67,20863.8,434.03,166457.7,30.0,37.05,1761358.84
REC-003293,BIZ-0138,5,2024,1413692.62,1502983.57,96345.1,78.84,623.06,105.13,22892.17,1284.6,220744.06,29.97,21.55,3013021.29
REC-003294,BIZ-0138,6,2024,1154038.77,718411.46,46052.02,59.93,624.79,79.91,20158.98,614.03,188250.67,29.82,23.81,1918502.25
REC-003295,BIZ-0138,7,2024,1244063.44,990944.3,63522.07,81.72,619.22,108.97,21106.6,846.96,220848.23,30.3,28.14,2298529.81
REC-003296,BIZ-0138,8,2024,1383504.17,864246.91,55400.44,69.31,635.77,92.42,22574.4,738.67,206701.26,29.01,32.1,2303151.52
REC-003297,BIZ-0138,9,2024,1492749.12,721296.03,46236.93,43.25,647.03,57.67,23724.35,616.49,172743.28,26.0,31.58,2260282.08
REC-003298,BIZ-0138,10,2024,1251974.46,1497617.74,96001.14,72.35,631.73,96.46,21189.88,1280.02,207905.4,26.09,25.67,2845593.34
REC-003299,BIZ-0138,11,2024,1450687.93,1181735.69,75752.29,67.59,614.58,90.12,23281.6,1010.03,205843.74,24.82,29.95,2708175.91
REC-003300,BIZ-0138,12,2024,901065.8,821682.27,52671.94,52.18,658.61,69.58,17496.1,702.29,171545.62,25.03,20.88,1775420.01
REC-003301,BIZ-0138,1,2025,1170076.45,936340.08,60021.8,77.94,624.27,103.92,20327.79,800.29,213838.69,27.25,32.95,2166438.33
REC-003302,BIZ-0138,2,2025,1358529.92,836529.6,53623.69,57.38,581.22,76.5,22311.51,714.98,189411.99,28.35,34.39,2248683.21
REC-003303,BIZ-0138,3,2025,1310434.51,1611924.4,103328.49,74.08,629.42,98.77,21805.25,1377.71,211681.15,28.36,29.34,3025687.4
REC-003304,BIZ-0138,4,2025,1066138.22,814227.92,52194.1,41.1,649.9,54.8,19233.71,695.92,159854.64,30.6,42.74,1932560.24
REC-003305,BIZ-0138,5,2025,1302096.57,1450385.23,92973.41,77.31,625.1,103.09,21717.48,1239.65,216018.12,31.26,25.67,2845455.21
REC-003306,BIZ-0138,6,2025,1472104.54,1442738.62,92483.24,67.45,614.77,89.93,23507.04,1233.11,206139.19,29.38,27.18,3007326.4
REC-003307,BIZ-0138,7,2025,1105359.53,666879.93,42748.71,40.05,674.79,53.4,19646.56,569.98,159290.52,29.93,25.55,1814988.17
REC-003308,BIZ-0138,8,2025,885532.74,1185197.3,75974.19,53.11,657.38,70.81,17332.6,1012.99,172483.52,27.01,28.75,2146704.23
REC-003309,BIZ-0138,9,2025,1248066.52,923867.41,59222.27,52.72,634.41,70.29,21148.74,789.63,180332.62,26.87,31.48,2231156.2
REC-003310,BIZ-0138,10,2025,1521874.11,1041698.63,66775.55,74.2,629.26,98.93,24030.93,890.34,216749.49,26.94,39.11,2630348.29
REC-003311,BIZ-0138,11,2025,900077.89,840952.57,53907.22,53.08,633.93,70.77,17485.7,718.76,172774.6,24.39,20.35,1794937.68
REC-003312,BIZ-0138,12,2025,1343153.12,1408978.13,90319.11,77.28,625.15,103.04,22149.65,1204.25,216922.97,26.66,40.59,2842450.36
REC-003313,BIZ-0139,1,2024,12689023.92,2588066.09,78585.0,75.22,417.37,107.46,161923.47,2095.6,670290.96,26.89,88.67,15355675.01
REC-003314,BIZ-0139,2,2024,13961287.85,2314550.28,70279.87,65.34,397.63,93.34,175315.72,1874.13,682037.74,28.71,77.06,16346118.0
