dataset_source,source_grain,source_row_id,customer_id,building_type,customer_type,region,floor_area_sqft,floor_area_m2,occupants,appliance_count,outdoor_temperature,day_type,reported_energy_consumption,energy_cost_brl
energy_consumption,customer_observation,3963,CUSTOMER_3963,,residential,Midwest,,77,3,,,,,100.1
energy_consumption,customer_observation,3964,CUSTOMER_3964,,residential,North,,17,3,,,,,88.55
energy_consumption,customer_observation,3965,CUSTOMER_3965,,residential,Midwest,,45,1,,,,,73.76
energy_consumption,customer_observation,3966,CUSTOMER_3966,,commercial,Midwest,,45,4,,,,,136.66
energy_consumption,customer_observation,3967,CUSTOMER_3967,,residential,Midwest,,77,3,,,,,74.57
energy_consumption,customer_observation,3968,CUSTOMER_3968,,residential,Midwest,,77,1,,,,,76.4
energy_consumption,customer_observation,3969,CUSTOMER_3969,,residential,Midwest,,45,2,,,,,98.04
energy_consumption,customer_observation,3970,CUSTOMER_3970,,residential,North,,45,3,,,,,60.77
energy_consumption,customer_observation,3971,CUSTOMER_3971,,commercial,North,,24,3,,,,,57.82
energy_consumption,customer_observation,3972,CUSTOMER_3972,,residential,Midwest,,45,2,,,,,52.64
energy_consumption,customer_observation,3973,CUSTOMER_3973,,residential,Northeast,,45,2,,,,,68.62
energy_consumption,customer_observation,3974,CUSTOMER_3974,,commercial,North,,52,2,,,,,60.07
energy_consumption,customer_observation,3975,CUSTOMER_3975,,residential,Midwest,,45,2,,,,,63.8
energy_consumption,customer_observation,3976,CUSTOMER_3976,,commercial,Midwest,,24,3,,,,,53.08
energy_consumption,customer_observation,3977,CUSTOMER_3977,,residential,Northeast,,45,2,,,,,64.17
energy_consumption,customer_observation,3978,CUSTOMER_3978,,residential,Midwest,,24,2,,,,,69.58
energy_consumption,customer_observation,3979,CUSTOMER_3979,,residential,Midwest,,17,3,,,,,54.12
energy_consumption,customer_observation,3980,CUSTOMER_3980,,residential,Northeast,,24,1,,,,,83.72
energy_consumption,customer_observation,3981,CUSTOMER_3981,,commercial,Midwest,,17,3,,,,,81.71
energy_consumption,customer_observation,3982,CUSTOMER_3982,,commercial,Midwest,,52,1,,,,,57.48
energy_consumption,customer_observation,3983,CUSTOMER_3983,,residential,Midwest,,24,2,,,,,83.05
energy_consumption,customer_observation,3984,CUSTOMER_3984,,residential,Midwest,,24,3,,,,,103.78
energy_consumption,customer_observation,3985,CUSTOMER_3985,,commercial,North,,77,2,,,,,101.0
energy_consumption,customer_observation,3986,CUSTOMER_3986,,commercial,Midwest,,24,3,,,,,52.64
energy_consumption,customer_observation,3987,CUSTOMER_3987,,residential,Northeast,,17,1,,,,,93.34
energy_consumption,customer_observation,3988,CUSTOMER_3988,,residential,South,,24,3,,,,,70.66
energy_consumption,customer_observation,3989,CUSTOMER_3989,,residential,Southeast,,17,2,,,,,55.77
energy_consumption,customer_observation,3990,CUSTOMER_3990,,commercial,Midwest,,17,3,,,,,67.7
energy_consumption,customer_observation,3991,CUSTOMER_3991,,residential,Northeast,,17,2,,,,,69.02
energy_consumption,customer_observation,3992,CUSTOMER_3992,,residential,Northeast,,45,3,,,,,79.37
energy_consumption,customer_observation,3993,CUSTOMER_3993,,commercial,Northeast,,24,1,,,,,86.45
energy_consumption,customer_observation,3994,CUSTOMER_3994,,residential,Midwest,,24,3,,,,,90.96
energy_consumption,customer_observation,3995,CUSTOMER_3995,,residential,Northeast,,52,3,,,,,65.13
energy_consumption,customer_observation,3996,CUSTOMER_3996,,residential,Midwest,,45,3,,,,,69.02
energy_consumption,customer_observation,3997,CUSTOMER_3997,,residential,Northeast,,77,3,,,,,68.34
energy_consumption,customer_observation,3998,CUSTOMER_3998,,residential,South,,45,1,,,,,71.13
energy_consumption,customer_observation,3999,CUSTOMER_3999,,residential,North,,24,2,,,,,103.83
energy_consumption,customer_observation,4000,CUSTOMER_4000,,residential,South,,45,4,,,,,146.5
energy_consumption,customer_observation,4001,CUSTOMER_4001,,residential,South,,17,3,,,,,102.57
energy_consumption,customer_observation,4002,CUSTOMER_4002,,commercial,Midwest,,17,3,,,,,88.09
energy_consumption,customer_observation,4003,CUSTOMER_4003,,commercial,Midwest,,45,4,,,,,126.13
energy_consumption,customer_observation,4004,CUSTOMER_4004,,residential,Midwest,,45,3,,,,,72.51
energy_consumption,customer_observation,4005,CUSTOMER_4005,,residential,Midwest,,45,1,,,,,77.59
energy_consumption,customer_observation,4006,CUSTOMER_4006,,residential,Northeast,,77,2,,,,,73.91
energy_consumption,customer_observation,4007,CUSTOMER_4007,,residential,Northeast,,24,2,,,,,95.03
energy_consumption,customer_observation,4008,CUSTOMER_4008,,residential,Midwest,,45,3,,,,,76.38
energy_consumption,customer_observation,4009,CUSTOMER_4009,,commercial,Midwest,,45,3,,,,,67.68
energy_consumption,customer_observation,4010,CUSTOMER_4010,,residential,Midwest,,77,2,,,,,92.29
energy_consumption,customer_observation,4011,CUSTOMER_4011,,residential,Northeast,,52,4,,,,,150.69
energy_consumption,customer_observation,4012,CUSTOMER_4012,,residential,Northeast,,77,3,,,,,74.09
energy_consumption,customer_observation,4013,CUSTOMER_4013,,commercial,North,,24,3,,,,,86.79
energy_consumption,customer_observation,4014,CUSTOMER_4014,,residential,North,,45,3,,,,,55.52
energy_consumption,customer_observation,4015,CUSTOMER_4015,,residential,Northeast,,24,1,,,,,79.69
energy_consumption,customer_observation,4016,CUSTOMER_4016,,residential,North,,24,1,,,,,54.81
energy_consumption,customer_observation,4017,CUSTOMER_4017,,commercial,North,,77,2,,,,,54.0
energy_consumption,customer_observation,4018,CUSTOMER_4018,,commercial,Southeast,,17,1,,,,,83.97
energy_consumption,customer_observation,4019,CUSTOMER_4019,,residential,North,,77,1,,,,,68.08
energy_consumption,customer_observation,4020,CUSTOMER_4020,,residential,Midwest,,17,2,,,,,90.63
energy_consumption,customer_observation,4021,CUSTOMER_4021,,residential,Northeast,,52,4,,,,,152.97
energy_consumption,customer_observation,4022,CUSTOMER_4022,,residential,Southeast,,24,1,,,,,59.66
energy_consumption,customer_observation,4023,CUSTOMER_4023,,commercial,Midwest,,24,2,,,,,89.7
energy_consumption,customer_observation,4024,CUSTOMER_4024,,commercial,Northeast,,24,3,,,,,78.92
energy_consumption,customer_observation,4025,CUSTOMER_4025,,commercial,Midwest,,45,4,,,,,110.01
energy_consumption,customer_observation,4026,CUSTOMER_4026,,commercial,Northeast,,24,2,,,,,85.96
energy_consumption,customer_observation,4027,CUSTOMER_4027,,residential,Midwest,,45,4,,,,,137.26
energy_consumption,customer_observation,4028,CUSTOMER_4028,,residential,North,,17,2,,,,,78.98
energy_consumption,customer_observation,4029,CUSTOMER_4029,,commercial,South,,17,2,,,,,100.07
energy_consumption,customer_observation,4030,CUSTOMER_4030,,residential,Midwest,,17,3,,,,,79.26
energy_consumption,customer_observation,4031,CUSTOMER_4031,,commercial,Northeast,,45,4,,,,,158.15
energy_consumption,customer_observation,4032,CUSTOMER_4032,,residential,Midwest,,52,3,,,,,78.65
energy_consumption,customer_observation,4033,CUSTOMER_4033,,residential,Northeast,,52,3,,,,,58.45
energy_consumption,customer_observation,4034,CUSTOMER_4034,,commercial,Southeast,,24,2,,,,,76.66
energy_consumption,customer_observation,4035,CUSTOMER_4035,,residential,Midwest,,45,4,,,,,113.85
energy_consumption,customer_observation,4036,CUSTOMER_4036,,commercial,Midwest,,45,2,,,,,83.16
energy_consumption,customer_observation,4037,CUSTOMER_4037,,commercial,North,,24,2,,,,,88.09
energy_consumption,customer_observation,4038,CUSTOMER_4038,,commercial,Southeast,,45,2,,,,,76.55
energy_consumption,customer_observation,4039,CUSTOMER_4039,,commercial,Midwest,,45,2,,,,,57.52
energy_consumption,customer_observation,4040,CUSTOMER_4040,,residential,Northeast,,17,2,,,,,76.56
energy_consumption,customer_observation,4041,CUSTOMER_4041,,commercial,North,,17,2,,,,,56.68
energy_consumption,customer_observation,4042,CUSTOMER_4042,,residential,Northeast,,24,1,,,,,87.53
energy_consumption,customer_observation,4043,CUSTOMER_4043,,residential,South,,45,4,,,,,147.18
energy_consumption,customer_observation,4044,CUSTOMER_4044,,residential,Northeast,,17,3,,,,,101.92
energy_consumption,customer_observation,4045,CUSTOMER_4045,,residential,Midwest,,24,1,,,,,60.14
energy_consumption,customer_observation,4046,CUSTOMER_4046,,residential,North,,24,3,,,,,79.84
energy_consumption,customer_observation,4047,CUSTOMER_4047,,residential,Northeast,,17,2,,,,,81.64
energy_consumption,customer_observation,4048,CUSTOMER_4048,,residential,Midwest,,24,1,,,,,99.87
energy_consumption,customer_observation,4049,CUSTOMER_4049,,commercial,South,,77,2,,,,,84.71
energy_consumption,customer_observation,4050,CUSTOMER_4050,,residential,Midwest,,17,1,,,,,59.97
energy_consumption,customer_observation,4051,CUSTOMER_4051,,commercial,Southeast,,45,1,,,,,74.91
energy_consumption,customer_observation,4052,CUSTOMER_4052,,commercial,Midwest,,24,2,,,,,86.12
energy_consumption,customer_observation,4053,CUSTOMER_4053,,commercial,North,,45,1,,,,,88.46
energy_consumption,customer_observation,4054,CUSTOMER_4054,,residential,Northeast,,45,1,,,,,96.82
energy_consumption,customer_observation,4055,CUSTOMER_4055,,commercial,Midwest,,24,3,,,,,61.77
energy_consumption,customer_observation,4056,CUSTOMER_4056,,residential,South,,52,2,,,,,101.36
energy_consumption,customer_observation,4057,CUSTOMER_4057,,commercial,Southeast,,45,4,,,,,107.1
energy_consumption,customer_observation,4058,CUSTOMER_4058,,residential,Northeast,,52,4,,,,,157.78
energy_consumption,customer_observation,4059,CUSTOMER_4059,,commercial,Northeast,,45,2,,,,,96.55
energy_consumption,customer_observation,4060,CUSTOMER_4060,,commercial,Northeast,,77,1,,,,,86.41
energy_consumption,customer_observation,4061,CUSTOMER_4061,,residential,South,,45,2,,,,,90.24
energy_consumption,customer_observation,4062,CUSTOMER_4062,,residential,Southeast,,77,3,,,,,56.23
energy_consumption,customer_observation,4063,CUSTOMER_4063,,commercial,Midwest,,45,3,,,,,54.63
energy_consumption,customer_observation,4064,CUSTOMER_4064,,residential,Northeast,,45,2,,,,,57.73
energy_consumption,customer_observation,4065,CUSTOMER_4065,,commercial,Midwest,,45,4,,,,,108.65
energy_consumption,customer_observation,4066,CUSTOMER_4066,,residential,Midwest,,52,2,,,,,80.61
energy_consumption,customer_observation,4067,CUSTOMER_4067,,residential,Northeast,,77,3,,,,,63.56
energy_consumption,customer_observation,4068,CUSTOMER_4068,,commercial,Midwest,,24,2,,,,,96.67
energy_consumption,customer_observation,4069,CUSTOMER_4069,,commercial,North,,45,1,,,,,75.39
energy_consumption,customer_observation,4070,CUSTOMER_4070,,commercial,North,,24,2,,,,,88.21
energy_consumption,customer_observation,4071,CUSTOMER_4071,,residential,Southeast,,45,4,,,,,139.64
energy_consumption,customer_observation,4072,CUSTOMER_4072,,commercial,Midwest,,24,1,,,,,68.92
energy_consumption,customer_observation,4073,CUSTOMER_4073,,residential,Midwest,,24,3,,,,,64.99
energy_consumption,customer_observation,4074,CUSTOMER_4074,,residential,Midwest,,77,2,,,,,70.09
energy_consumption,customer_observation,4075,CUSTOMER_4075,,commercial,Northeast,,17,3,,,,,93.41
energy_consumption,customer_observation,4076,CUSTOMER_4076,,residential,Midwest,,45,2,,,,,82.61
energy_consumption,customer_observation,4077,CUSTOMER_4077,,residential,Midwest,,45,4,,,,,117.76
energy_consumption,customer_observation,4078,CUSTOMER_4078,,residential,Midwest,,17,1,,,,,94.5
energy_consumption,customer_observation,4079,CUSTOMER_4079,,commercial,Midwest,,24,2,,,,,55.31
energy_consumption,customer_observation,4080,CUSTOMER_4080,,residential,Northeast,,45,3,,,,,88.4
energy_consumption,customer_observation,4081,CUSTOMER_4081,,commercial,Northeast,,24,1,,,,,75.05
energy_consumption,customer_observation,4082,CUSTOMER_4082,,residential,Midwest,,52,2,,,,,90.05
energy_consumption,customer_observation,4083,CUSTOMER_4083,,residential,Northeast,,77,4,,,,,154.69
energy_consumption,customer_observation,4084,CUSTOMER_4084,,commercial,Midwest,,24,3,,,,,91.01
energy_consumption,customer_observation,4085,CUSTOMER_4085,,residential,Northeast,,24,3,,,,,75.19
energy_consumption,customer_observation,4086,CUSTOMER_4086,,residential,North,,45,2,,,,,60.25
energy_consumption,customer_observation,4087,CUSTOMER_4087,,residential,Northeast,,45,3,,,,,93.91
energy_consumption,customer_observation,4088,CUSTOMER_4088,,residential,South,,24,1,,,,,76.16
energy_consumption,customer_observation,4089,CUSTOMER_4089,,commercial,Northeast,,17,2,,,,,56.37
energy_consumption,customer_observation,4090,CUSTOMER_4090,,residential,Midwest,,45,1,,,,,89.42
energy_consumption,customer_observation,4091,CUSTOMER_4091,,commercial,Midwest,,77,3,,,,,67.49
energy_consumption,customer_observation,4092,CUSTOMER_4092,,residential,North,,24,3,,,,,55.01
energy_consumption,customer_observation,4093,CUSTOMER_4093,,residential,Midwest,,45,3,,,,,98.86
energy_consumption,customer_observation,4094,CUSTOMER_4094,,commercial,Midwest,,77,1,,,,,77.31
energy_consumption,customer_observation,4095,CUSTOMER_4095,,residential,Midwest,,45,3,,,,,66.93
energy_consumption,customer_observation,4096,CUSTOMER_4096,,residential,Southeast,,45,2,,,,,89.29
energy_consumption,customer_observation,4097,CUSTOMER_4097,,residential,Northeast,,45,4,,,,,152.42
energy_consumption,customer_observation,4098,CUSTOMER_4098,,residential,North,,77,2,,,,,52.52
energy_consumption,customer_observation,4099,CUSTOMER_4099,,residential,South,,45,4,,,,,141.56
energy_consumption,customer_observation,4100,CUSTOMER_4100,,residential,Northeast,,52,3,,,,,91.89
energy_consumption,customer_observation,4101,CUSTOMER_4101,,residential,Midwest,,45,2,,,,,63.28
energy_consumption,customer_observation,4102,CUSTOMER_4102,,residential,Midwest,,45,1,,,,,77.64
energy_consumption,customer_observation,4103,CUSTOMER_4103,,residential,Northeast,,24,1,,,,,57.08
energy_consumption,customer_observation,4104,CUSTOMER_4104,,residential,Midwest,,24,3,,,,,90.85
energy_consumption,customer_observation,4105,CUSTOMER_4105,,residential,North,,45,2,,,,,96.02
energy_consumption,customer_observation,4106,CUSTOMER_4106,,commercial,Northeast,,24,2,,,,,58.06
energy_consumption,customer_observation,4107,CUSTOMER_4107,,commercial,North,,45,4,,,,,148.61
energy_consumption,customer_observation,4108,CUSTOMER_4108,,residential,Southeast,,24,3,,,,,92.12
energy_consumption,customer_observation,4109,CUSTOMER_4109,,commercial,Northeast,,52,4,,,,,122.87
energy_consumption,customer_observation,4110,CUSTOMER_4110,,residential,Midwest,,17,1,,,,,87.95
energy_consumption,customer_observation,4111,CUSTOMER_4111,,residential,South,,52,4,,,,,103.86
energy_consumption,customer_observation,4112,CUSTOMER_4112,,residential,Midwest,,45,4,,,,,154.93
energy_consumption,customer_observation,4113,CUSTOMER_4113,,residential,Midwest,,24,3,,,,,80.76
energy_consumption,customer_observation,4114,CUSTOMER_4114,,residential,Midwest,,45,2,,,,,84.35
energy_consumption,customer_observation,4115,CUSTOMER_4115,,residential,Northeast,,24,2,,,,,86.63
energy_consumption,customer_observation,4116,CUSTOMER_4116,,residential,Midwest,,24,3,,,,,81.33
energy_consumption,customer_observation,4117,CUSTOMER_4117,,commercial,Midwest,,24,1,,,,,96.49
energy_consumption,customer_observation,4118,CUSTOMER_4118,,residential,South,,17,1,,,,,83.81
energy_consumption,customer_observation,4119,CUSTOMER_4119,,residential,South,,77,3,,,,,99.11
energy_consumption,customer_observation,4120,CUSTOMER_4120,,commercial,Southeast,,17,2,,,,,82.4
energy_consumption,customer_observation,4121,CUSTOMER_4121,,residential,Southeast,,45,1,,,,,61.29
energy_consumption,customer_observation,4122,CUSTOMER_4122,,residential,Midwest,,24,3,,,,,99.41
energy_consumption,customer_observation,4123,CUSTOMER_4123,,commercial,Midwest,,45,2,,,,,87.5
energy_consumption,customer_observation,4124,CUSTOMER_4124,,commercial,Southeast,,24,1,,,,,88.41
energy_consumption,customer_observation,4125,CUSTOMER_4125,,commercial,Northeast,,45,1,,,,,103.1
energy_consumption,customer_observation,4126,CUSTOMER_4126,,commercial,South,,45,3,,,,,56.36
energy_consumption,customer_observation,4127,CUSTOMER_4127,,commercial,Midwest,,45,2,,,,,74.51
energy_consumption,customer_observation,4128,CUSTOMER_4128,,commercial,Midwest,,17,1,,,,,64.78
energy_consumption,customer_observation,4129,CUSTOMER_4129,,residential,Midwest,,45,3,,,,,84.87
energy_consumption,customer_observation,4130,CUSTOMER_4130,,residential,South,,24,1,,,,,93.93
energy_consumption,customer_observation,4131,CUSTOMER_4131,,residential,Northeast,,17,2,,,,,102.12
energy_consumption,customer_observation,4132,CUSTOMER_4132,,residential,Midwest,,45,4,,,,,128.78
energy_consumption,customer_observation,4133,CUSTOMER_4133,,commercial,Midwest,,45,1,,,,,92.87
energy_consumption,customer_observation,4134,CUSTOMER_4134,,residential,Northeast,,45,2,,,,,99.59
energy_consumption,customer_observation,4135,CUSTOMER_4135,,residential,Midwest,,45,1,,,,,87.59
energy_consumption,customer_observation,4136,CUSTOMER_4136,,residential,Midwest,,24,1,,,,,64.96
energy_consumption,customer_observation,4137,CUSTOMER_4137,,commercial,Midwest,,24,3,,,,,83.71
energy_consumption,customer_observation,4138,CUSTOMER_4138,,residential,Northeast,,17,1,,,,,102.31
energy_consumption,customer_observation,4139,CUSTOMER_4139,,commercial,Midwest,,45,2,,,,,103.21
energy_consumption,customer_observation,4140,CUSTOMER_4140,,residential,Midwest,,45,3,,,,,85.49
energy_consumption,customer_observation,4141,CUSTOMER_4141,,residential,Midwest,,24,2,,,,,98.05
energy_consumption,customer_observation,4142,CUSTOMER_4142,,residential,Northeast,,45,2,,,,,62.79
energy_consumption,customer_observation,4143,CUSTOMER_4143,,residential,South,,45,3,,,,,65.14
energy_consumption,customer_observation,4144,CUSTOMER_4144,,commercial,Midwest,,45,4,,,,,156.09
energy_consumption,customer_observation,4145,CUSTOMER_4145,,commercial,Midwest,,45,2,,,,,59.44
energy_consumption,customer_observation,4146,CUSTOMER_4146,,residential,Midwest,,45,1,,,,,62.31
