dataset_source,source_grain,source_row_id,cbecs_public_building_id,cbecs_region_code,cbecs_building_activity_code,floor_area_sqft,cbecs_floor_count_code,cbecs_construction_period_code,cbecs_occupancy_code,cbecs_weekly_operating_hours,cbecs_worker_count,cbecs_energy_used_code,cbecs_electricity_used_code,cbecs_natural_gas_used_code,cbecs_fuel_oil_used_code,cbecs_propane_used_code,cbecs_district_steam_used_code,cbecs_district_hot_water_used_code,heating_degree_days,cooling_degree_days,electricity_btu,electricity_consumption_cbecs,electricity_expenditure,natural_gas_btu,natural_gas_consumption_cbecs,natural_gas_expenditure,survey_final_weight
cbecs,building_survey,4634,4634,1,5,56000,3,6,1,18,20,1,1,2,2,1,2,2,7387,444,1068114.0,313046.0,42765.0,,,,672.81
cbecs,building_survey,4635,4635,3,23,265000,2,8,16,72,109,1,1,1,2,2,2,2,1043,2635,16590084.0,4862275.0,285580.0,2538497.0,24456.0,13682.0,85.15
cbecs,building_survey,4636,4636,4,25,220000,1,8,4,126,150,1,1,1,2,2,2,2,2522,43,15055538.0,4412526.0,565901.0,2229574.0,21480.0,21177.0,15.06
cbecs,building_survey,4637,4637,1,14,138000,4,3,3,110,300,1,1,1,1,1,2,2,4584,1586,1887772.0,553274.0,51996.0,3582664.0,34515.0,19678.0,99.04
cbecs,building_survey,4638,4638,3,14,73000,4,2,1,70,10,1,1,2,2,2,1,2,4867,1540,6072442.0,1779731.0,138797.0,,,,324.59
cbecs,building_survey,4639,4639,3,14,94000,1,9,1,60,70,1,1,1,2,2,2,2,4059,1760,3455885.0,1012862.0,105579.0,3923963.0,37803.0,20833.0,288.37
cbecs,building_survey,4640,4640,2,91,2400,1,3,1,24,0,2,2,2,2,2,2,2,6159,1109,,,,,,,1265.79
cbecs,building_survey,4641,4641,3,24,1700000,2,7,996,140,500,1,1,2,1,2,2,2,1569,3325,52765012.0,15464540.0,1429721.0,,,,14.9
cbecs,building_survey,4642,4642,2,17,43000,2,3,1,168,50,1,1,1,1,2,2,2,6918,1026,2374738.0,695996.0,67452.0,3950592.0,38060.0,21486.0,495.15
cbecs,building_survey,4643,4643,1,24,1500000,2,4,996,75,135,1,1,1,1,2,2,2,5111,1097,53605974.0,15711012.0,1432099.0,14975654.0,144274.0,80523.0,14.9
cbecs,building_survey,4644,4644,3,17,162000,3,4,1,168,150,1,1,1,1,2,2,2,2485,3036,13414346.0,3931520.0,299776.0,5224123.0,50329.0,49882.0,21.46
cbecs,building_survey,4645,4645,4,2,285000,994,6,17,55,100,1,1,1,1,2,2,2,4688,1121,6609228.0,1937054.0,136870.0,6497856.0,62600.0,31493.0,14.9
cbecs,building_survey,4646,4646,2,14,1800000,4,4,3,88,400,1,1,1,2,2,1,2,6846,1077,24737231.0,7250068.0,484247.0,95671475.0,921691.0,243402.0,9.11
cbecs,building_survey,4647,4647,3,14,45000,5,8,1,90,15,1,1,1,1,2,1,2,2473,3172,2754681.0,807351.0,48926.0,2300245.0,22160.0,37599.0,329.67
cbecs,building_survey,4648,4648,4,26,4200,1,8,1,50,1,1,1,2,2,1,2,2,1408,4081,28602.0,8383.0,1765.0,,,,2934.43
cbecs,building_survey,4649,4649,4,1,1800,2,2,1,0,1,1,1,2,2,2,2,2,413,1209,1755.0,514.0,370.0,,,,677.49
cbecs,building_survey,4650,4650,3,12,22000,1,8,1,40,4,1,1,2,2,2,2,2,1433,3088,578522.0,169555.0,15063.0,,,,2990.63
cbecs,building_survey,4651,4651,3,14,37500,5,7,1,75,53,1,1,2,2,2,1,2,3457,1892,4376373.0,1282642.0,91391.0,,,,429.63
cbecs,building_survey,4652,4652,1,17,88000,4,9,1,168,100,1,1,1,1,2,2,2,6988,948,7070504.0,2072246.0,306429.0,2755111.0,26542.0,14723.0,134.42
cbecs,building_survey,4653,4653,4,18,345000,4,7,1,168,150,1,1,2,1,1,2,2,3560,1293,12949999.0,3795428.0,378084.0,,,,8.7
cbecs,building_survey,4654,4654,3,5,425000,2,7,1,72,300,1,1,1,2,2,2,2,2833,1982,15124800.0,4432825.0,356602.0,3650400.0,35168.0,32029.0,14.9
cbecs,building_survey,4655,4655,1,14,34000,4,3,1,40,30,1,1,1,2,2,2,2,5570,1113,484648.0,142042.0,18140.0,704715.0,6789.0,7444.0,303.46
cbecs,building_survey,4656,4656,2,2,130000,3,4,1,50,225,1,1,2,1,2,2,2,5056,1967,7158040.0,2097902.0,254653.0,,,,14.9
cbecs,building_survey,4657,4657,4,5,20000,1,6,1,12,10,1,1,2,2,2,2,2,1035,2107,75296.0,22068.0,4214.0,,,,3554.88
cbecs,building_survey,4658,4658,4,14,2100,1,8,1,33,6,1,1,2,2,2,2,2,5863,512,46751.0,13702.0,1042.0,,,,2063.57
cbecs,building_survey,4659,4659,3,12,20000,1,6,1,10,3,1,1,1,2,2,2,2,2323,3504,371235.0,108803.0,17094.0,404716.0,3899.0,4415.0,589.53
cbecs,building_survey,4660,4660,1,2,485000,994,2,1,168,1500,1,1,1,1,2,2,2,5709,884,21181519.0,6207948.0,994831.0,13028954.0,125520.0,68445.0,14.73
cbecs,building_survey,4661,4661,4,16,1000000,7,5,1,168,2200,1,1,1,2,2,1,2,901,1184,117497919.0,34436670.0,3613024.0,40918328.0,394204.0,221169.0,3.95
cbecs,building_survey,4662,4662,3,14,230000,1,4,1,60,100,1,1,1,2,2,2,2,1026,3048,8035801.0,2355159.0,262718.0,3999875.0,38534.0,21553.0,99.38
cbecs,building_survey,4663,4663,2,2,85000,6,8,2,65,175,1,1,2,2,2,2,2,5318,1757,4647266.0,1362036.0,187820.0,,,,240.4
cbecs,building_survey,4664,4664,2,17,34000,2,7,1,168,15,1,1,1,1,2,2,2,5665,863,1366570.0,400519.0,43587.0,1138934.0,10972.0,5523.0,329.67
cbecs,building_survey,4665,4665,4,14,255000,5,9,1,102,250,1,1,1,1,2,2,2,4898,1452,12739956.0,3733868.0,266143.0,11958538.0,115207.0,94864.0,6.87
cbecs,building_survey,4666,4666,1,91,170000,2,5,2,70,90,1,1,1,2,1,2,2,4843,1241,9907018.0,2903581.0,267633.0,7683684.0,74024.0,41503.0,914.63
cbecs,building_survey,4667,4667,1,7,160000,5,4,43,40,472,1,1,1,2,2,2,2,6419,946,6698508.0,1963220.0,143776.0,1665524.0,16046.0,20127.0,69.5
cbecs,building_survey,4668,4668,3,25,1250,1,5,1,1,1,1,1,2,2,2,2,2,3615,2246,46738.0,13698.0,1355.0,,,,2990.63
cbecs,building_survey,4669,4669,4,8,4000,1,6,1,45,15,1,1,1,2,2,2,2,4680,830,192867.0,56526.0,6565.0,220994.0,2129.0,2244.0,1265.79
cbecs,building_survey,4670,4670,4,14,50000,2,6,2,55,20,1,1,1,2,2,2,2,2728,616,1671585.0,489914.0,90850.0,2019684.0,19457.0,22768.0,15.06
cbecs,building_survey,4671,4671,1,14,600000,4,8,1,65,200,1,1,1,2,2,2,2,5688,1080,5051303.0,1480452.0,116792.0,18795560.0,181075.0,102169.0,8.84
cbecs,building_survey,4672,4672,3,2,9500,1,8,1,60,12,1,1,1,2,2,2,2,2934,2326,610332.0,178878.0,10312.0,910251.0,8769.0,7115.0,690.18
cbecs,building_survey,4673,4673,1,2,124000,3,6,3,50,300,1,1,2,1,2,2,2,6360,750,5026338.0,1473135.0,220187.0,,,,14.73
cbecs,building_survey,4674,4674,3,25,186000,1,9,1,168,200,1,1,1,2,2,2,2,1589,2921,14926397.0,4374677.0,255102.0,7042502.0,67847.0,38210.0,125.04
cbecs,building_survey,4675,4675,2,14,79000,2,8,1,45,11,1,1,1,2,2,2,2,5018,1545,2357232.0,690865.0,59165.0,1711152.0,16485.0,10590.0,97.52
cbecs,building_survey,4676,4676,1,8,7200,2,8,2,60,20,1,1,2,2,1,2,2,5079,944,454364.0,133166.0,20145.0,,,,55.76
cbecs,building_survey,4677,4677,1,18,42000,3,6,1,168,40,1,1,1,2,2,2,2,5306,800,2645213.0,775268.0,130095.0,2542302.0,24492.0,19983.0,13.94
cbecs,building_survey,4678,4678,1,8,4550,1,6,1,102,10,1,1,1,2,2,2,2,5839,1045,557557.0,163411.0,12388.0,441542.0,4254.0,4445.0,1218.03
cbecs,building_survey,4679,4679,3,12,5000,1,8,1,40,3,1,1,1,2,2,2,2,2998,2163,101501.0,29748.0,3840.0,146698.0,1413.0,1576.0,2990.63
cbecs,building_survey,4680,4680,2,12,4500,1,3,1,6,1,1,1,1,2,2,2,2,5583,1085,55673.0,16317.0,1882.0,189909.0,1830.0,1576.0,4057.15
cbecs,building_survey,4681,4681,1,15,2100,1,8,1,84,5,1,1,1,2,2,2,2,5856,895,279887.0,82030.0,15459.0,733003.0,7062.0,8160.0,1195.14
cbecs,building_survey,4682,4682,4,26,8600,1,5,1,40,12,1,1,1,2,2,2,2,6401,267,45718.0,13399.0,1963.0,171844.0,1656.0,1488.0,1899.96
cbecs,building_survey,4683,4683,2,6,63000,1,8,2,133,10,1,1,1,2,2,2,2,7500,615,8024525.0,2351854.0,218542.0,5613424.0,54079.0,34847.0,215.07
cbecs,building_survey,4684,4684,3,14,128000,2,8,1,50,98,1,1,1,2,2,2,2,3029,2064,4047687.0,1186309.0,102325.0,2869075.0,27640.0,25250.0,57.62
cbecs,building_survey,4685,4685,2,2,285000,995,6,28,85,1300,1,1,1,1,2,2,2,7217,974,6955610.0,2038573.0,199576.0,6114097.0,58903.0,45471.0,14.9
cbecs,building_survey,4686,4686,2,91,2100,1,5,1,168,1,1,1,2,2,2,2,2,7208,1063,129238.0,37877.0,3806.0,,,,1265.79
cbecs,building_survey,4687,4687,1,26,5400,1,2,1,0,2,1,1,2,2,2,2,2,5649,1416,84892.0,24880.0,6489.0,,,,2990.63
cbecs,building_survey,4688,4688,2,1,30000,2,6,0,0,0,1,1,1,2,2,2,2,4902,1454,450567.0,132054.0,12105.0,318894.0,3072.0,3427.0,15.06
cbecs,building_survey,4689,4689,2,14,150000,2,8,1,60,125,1,1,1,1,2,2,2,4796,1068,5671990.0,1662365.0,159555.0,8391250.0,80841.0,44258.0,20.62
cbecs,building_survey,4690,4690,1,2,230000,994,5,28,60,400,1,1,1,2,2,2,2,7401,863,7475307.0,2190887.0,185814.0,8676190.0,83586.0,32398.0,14.9
cbecs,building_survey,4691,4691,3,2,2400,1,7,1,50,7,1,1,1,2,2,2,2,3775,1677,40140.0,11764.0,1619.0,49656.0,478.0,1040.0,1218.03
cbecs,building_survey,4692,4692,3,2,164000,4,8,6,65,490,1,1,1,1,2,2,2,5360,1388,6530365.0,1913941.0,163901.0,2195729.0,21153.0,19802.0,137.69
cbecs,building_survey,4693,4693,2,2,275000,9,7,23,60,850,1,1,1,1,2,2,2,8592,824,14289239.0,4187936.0,437575.0,1865109.0,17968.0,13675.0,14.9
cbecs,building_survey,4694,4694,3,18,255000,994,9,1,168,50,1,1,1,1,2,2,2,2555,3290,13704940.0,4016688.0,348960.0,5100492.0,49138.0,30754.0,5.52
cbecs,building_survey,4695,4695,3,14,220000,3,6,1,60,153,1,1,1,1,2,2,2,3789,1934,4810081.0,1409754.0,175277.0,1397544.0,13464.0,16176.0,69.58
cbecs,building_survey,4696,4696,1,12,265000,2,5,1,70,35,1,1,1,1,2,2,2,7149,801,8685131.0,2545466.0,297755.0,1026249.0,9887.0,8852.0,14.9
cbecs,building_survey,4697,4697,1,26,4000,1,7,1,50,2,1,1,2,2,2,2,2,4959,1365,128571.0,37682.0,4045.0,,,,6659.94
cbecs,building_survey,4698,4698,2,25,31000,1,7,1,56,3,1,1,2,2,1,2,2,4868,1094,491172.0,143954.0,17209.0,,,,611.8
cbecs,building_survey,4699,4699,4,2,4000,2,4,1,50,5,1,1,1,2,2,2,2,2529,611,46839.0,13728.0,3705.0,57101.0,550.0,860.0,3075.23
cbecs,building_survey,4700,4700,2,14,31000,3,3,1,45,13,1,1,1,2,2,2,2,6228,751,385707.0,113044.0,15369.0,2444878.0,23554.0,12434.0,495.15
cbecs,building_survey,4701,4701,4,13,12000,1,8,1,80,11,1,1,1,2,2,2,2,1050,861,308028.0,90278.0,13925.0,361491.0,3483.0,3067.0,3075.23
cbecs,building_survey,4702,4702,1,2,230000,4,2,1,60,500,1,1,1,1,2,2,2,6581,842,16163149.0,4737148.0,369347.0,8593062.0,82785.0,45131.0,58.26
cbecs,building_survey,4703,4703,4,5,340000,1,8,1,120,300,1,1,1,1,2,2,2,1461,1915,6786027.0,1988871.0,257343.0,2553027.0,24596.0,20524.0,32.81
cbecs,building_survey,4704,4704,1,14,160000,4,7,1,11,125,1,1,1,2,2,2,2,5144,930,2967481.0,869719.0,127405.0,4895690.0,47165.0,26822.0,8.91
cbecs,building_survey,4705,4705,3,2,3000,1,5,1,40,5,1,1,2,2,2,2,2,1121,4133,100707.0,29516.0,4338.0,,,,2990.63
cbecs,building_survey,4706,4706,3,14,73000,2,2,1,40,75,1,1,1,2,2,2,2,4130,2199,3016768.0,884164.0,132431.0,602876.0,5808.0,4419.0,97.52
cbecs,building_survey,4707,4707,1,2,700000,995,8,14,70,2200,1,1,2,1,2,2,2,5932,1084,18848254.0,5524107.0,457778.0,,,,58.26
cbecs,building_survey,4708,4708,4,2,470000,995,6,100,60,2100,1,1,1,1,2,2,2,981,1999,17297502.0,5069608.0,969504.0,1800072.0,17342.0,12004.0,15.06
cbecs,building_survey,4709,4709,3,14,178000,3,8,1,55,75,1,1,2,1,2,2,2,2478,2510,8256074.0,2419717.0,190424.0,,,,43.95
cbecs,building_survey,4710,4710,4,13,80000,2,8,10,168,15,1,1,1,2,2,2,2,3682,898,5676993.0,1663831.0,181208.0,2320522.0,22356.0,21152.0,118.55
cbecs,building_survey,4711,4711,3,16,900000,8,6,1,168,450,1,1,1,1,2,2,2,2511,2565,66111881.0,19376284.0,1285351.0,52380195.0,504626.0,417098.0,8.62
cbecs,building_survey,4712,4712,3,14,400000,3,8,2,66,118,1,1,1,2,2,2,2,1775,2712,17703854.0,5188703.0,470073.0,3674182.0,35397.0,17467.0,9.01
cbecs,building_survey,4713,4713,1,4,315000,6,5,1,112,160,1,1,1,1,2,1,1,6061,1159,31738749.0,9302095.0,865266.0,37465.0,361.0,114.0,5.89
cbecs,building_survey,4714,4714,2,25,205000,1,8,4,168,150,1,1,1,2,2,2,2,6828,854,13046299.0,3823652.0,323872.0,11021691.0,106182.0,58231.0,52.43
cbecs,building_survey,4715,4715,2,8,4650,2,6,3,61,12,1,1,1,2,2,2,2,6805,806,259565.0,76074.0,7003.0,24611.0,237.0,504.0,1265.79
cbecs,building_survey,4716,4716,3,2,36000,4,2,8,55,65,1,1,1,2,2,2,2,4327,1549,2509249.0,735419.0,62136.0,829831.0,7995.0,6743.0,127.33
cbecs,building_survey,4717,4717,4,15,3200,1,9,1,100,10,1,1,1,2,2,2,2,1127,1540,475268.0,139293.0,21892.0,1189988.0,11464.0,8697.0,1265.79
cbecs,building_survey,4718,4718,1,2,9500,2,7,1,50,18,1,1,1,2,2,2,2,4818,1469,270661.0,79326.0,8898.0,497166.0,4790.0,4564.0,1779.2
cbecs,building_survey,4719,4719,3,91,3000,2,6,1,56,8,1,1,2,2,2,2,2,4744,1579,187468.0,54944.0,5374.0,,,,711.02
cbecs,building_survey,4720,4720,3,16,1700000,995,5,9,168,7500,1,1,1,1,2,1,2,3808,1908,280383061.0,82175575.0,7942775.0,1631375.0,15717.0,14558.0,8.22
cbecs,building_survey,4721,4721,4,5,66000,1,6,2,46,12,1,1,2,2,2,2,2,4130,354,235333.0,68972.0,7435.0,,,,118.55
cbecs,building_survey,4722,4722,2,18,55000,3,6,1,168,11,1,1,1,2,2,2,2,5062,1269,2683378.0,786453.0,77826.0,3288555.0,31682.0,18459.0,8.93
cbecs,building_survey,4723,4723,1,2,52000,2,5,7,60,150,1,1,1,2,2,2,2,8290,633,2414751.0,707723.0,67088.0,222262.0,2141.0,1884.0,224.76
cbecs,building_survey,4724,4724,2,1,600000,6,4,2,60,30,1,1,1,1,2,2,2,6794,712,21427712.0,6280103.0,524699.0,18351337.0,176795.0,96595.0,16.25
cbecs,building_survey,4725,4725,3,2,162000,6,7,16,45,200,1,1,1,2,2,2,2,4437,1518,10478819.0,3071166.0,307283.0,3669451.0,35351.0,19542.0,149.25
cbecs,building_survey,4726,4726,2,2,1800000,995,6,28,59,3000,1,1,2,1,2,1,2,7611,1007,48420710.0,14191298.0,1718593.0,,,,14.9
cbecs,building_survey,4727,4727,3,5,7800,1,9,14,168,28,1,1,1,2,2,2,2,1422,3441,666599.0,195369.0,12435.0,51173.0,493.0,573.0,3695.52
cbecs,building_survey,4728,4728,2,5,500000,2,7,1,168,1480,1,1,1,2,2,2,2,6688,1214,39115474.0,11464090.0,1091972.0,9918715.0,95556.0,45436.0,15.06
cbecs,building_survey,4729,4729,3,7,495000,994,8,9,55,472,1,1,2,1,2,2,2,1355,3256,9584565.0,2809075.0,239861.0,,,,6.52
cbecs,building_survey,4730,4730,3,14,110000,2,7,1,50,90,1,1,2,2,2,2,2,1442,3476,4360677.0,1278041.0,31691.0,,,,99.04
cbecs,building_survey,4731,4731,3,26,3600,1,6,1,40,4,1,1,2,2,1,2,2,1602,3447,58865.0,17252.0,2388.0,,,,2990.63
cbecs,building_survey,4732,4732,3,18,96000,5,7,1,168,27,1,1,1,2,2,2,2,2164,3044,2015921.0,590833.0,61694.0,1526558.0,14707.0,5356.0,411.48
cbecs,building_survey,4733,4733,2,5,15000,1,7,1,168,1,1,1,2,2,2,2,2,6129,1196,459374.0,134635.0,12196.0,,,,3554.88
cbecs,building_survey,4734,4734,4,13,500001,5,7,101,168,4000,1,1,1,2,2,2,1,1580,4482,18809912.0,5512870.0,395339.0,16119428.0,155293.0,83468.0,9.98
cbecs,building_survey,4735,4735,3,2,75000,5,2,1,80,250,1,1,2,2,2,1,2,2872,2060,1980910.0,580572.0,39918.0,,,,137.69
cbecs,building_survey,4736,4736,1,23,280000,1,8,24,75,174,1,1,1,2,2,2,2,4770,1406,22966084.0,6730974.0,611962.0,25531155.0,245965.0,136880.0,73.84
cbecs,building_survey,4737,4737,3,18,126000,5,9,1,168,21,1,1,1,2,2,2,2,3645,2195,2418878.0,708933.0,74097.0,1703310.0,16410.0,17088.0,324.59
cbecs,building_survey,4738,4738,4,2,152000,6,8,24,65,600,1,1,1,2,2,2,2,1047,1770,5363608.0,1571984.0,157276.0,2187224.0,21072.0,16278.0,15.06
cbecs,building_survey,4739,4739,4,2,500001,995,6,26,60,1378,1,1,1,2,2,2,2,2573,89,16945924.0,4966566.0,985445.0,583045.0,5617.0,5813.0,59.79
cbecs,building_survey,4740,4740,2,14,300000,3,4,1,60,108,1,1,1,2,2,2,2,8334,501,9317286.0,2730740.0,269588.0,20485232.0,197353.0,110134.0,128.87
cbecs,building_survey,4741,4741,3,7,25500,1,7,3,168,20,1,1,1,1,2,2,2,3136,2871,2092269.0,613209.0,49907.0,1495284.0,14405.0,12433.0,431.11
cbecs,building_survey,4742,4742,3,16,205000,5,3,1,168,350,1,1,1,1,2,2,2,5112,1472,21185833.0,6209212.0,522318.0,38091676.0,366972.0,203129.0,10.07
cbecs,building_survey,4743,4743,1,14,110000,3,2,1,35,100,1,1,1,2,2,2,2,7309,548,1566099.0,458997.0,50399.0,5451152.0,52516.0,29023.0,9.96
cbecs,building_survey,4744,4744,4,16,205000,5,8,1,168,300,1,1,2,1,2,2,1,791,1298,38290045.0,11222170.0,1439665.0,,,,146.87
cbecs,building_survey,4745,4745,2,2,5400,5,2,4,40,8,1,1,1,2,2,2,2,6448,1541,141179.0,41377.0,4070.0,84504.0,814.0,843.0,846.62
cbecs,building_survey,4746,4746,3,13,1000000,3,7,30,147,350,1,1,1,1,2,1,2,2063,2875,83178907.0,24378343.0,2618073.0,17159366.0,165312.0,118189.0,10.17
cbecs,building_survey,4747,4747,3,15,8000,1,9,1,37,7,1,1,2,2,1,2,2,1768,2768,807819.0,236758.0,28567.0,,,,690.18
cbecs,building_survey,4748,4748,3,5,450000,1,6,1,154,75,1,1,2,1,1,2,2,1510,4129,12692966.0,3720096.0,268471.0,,,,66.26
cbecs,building_survey,4749,4749,4,12,50000,1,7,3,49,10,1,1,2,2,2,2,2,1392,2908,470534.0,137906.0,28005.0,,,,14.67
cbecs,building_survey,4750,4750,1,26,26500,1,6,1,104,12,1,1,1,2,2,2,2,6615,787,848101.0,248564.0,23642.0,1355590.0,13060.0,7354.0,623.52
cbecs,building_survey,4751,4751,3,23,18750,1,5,10,70,30,1,1,1,2,1,2,2,1471,3293,1712700.0,501964.0,43331.0,155745.0,1500.0,1410.0,10.71
cbecs,building_survey,4752,4752,1,14,78000,8,3,5,85,60,1,1,2,1,2,1,2,6183,929,1724676.0,505474.0,29186.0,,,,332.94
cbecs,building_survey,4753,4753,2,18,300000,994,6,1,168,50,1,1,1,1,2,2,2,5859,1349,24934585.0,7307909.0,776318.0,2528141.0,24356.0,11868.0,8.93
cbecs,building_survey,4754,4754,3,2,73000,5,5,15,60,60,1,1,2,2,2,2,2,2837,1973,6792872.0,1990877.0,233681.0,,,,137.69
cbecs,building_survey,4755,4755,4,14,68000,2,4,1,40,60,1,1,2,2,2,2,2,1815,614,2312525.0,677762.0,85110.0,,,,100.08
cbecs,building_survey,4756,4756,4,26,4000,1,8,1,30,1,1,1,2,1,2,2,2,5565,147,86850.0,25454.0,3073.0,,,,3075.23
cbecs,building_survey,4757,4757,2,2,2400,1,8,1,40,3,1,1,1,2,2,2,2,5657,1592,44517.0,13047.0,1576.0,40587.0,391.0,926.0,2747.83
cbecs,building_survey,4758,4758,1,16,82000,1,8,1,168,80,1,1,1,1,1,2,2,4836,1292,3668354.0,1075133.0,201472.0,2725234.0,26255.0,23057.0,110.28
cbecs,building_survey,4759,4759,2,26,71000,1,5,15,168,50,1,1,1,2,2,2,2,9057,840,3256835.0,954524.0,81109.0,3980829.0,38351.0,28395.0,245.01
cbecs,building_survey,4760,4760,1,25,18000,1,7,1,53,4,1,1,2,2,2,2,2,6293,813,983954.0,288380.0,27365.0,,,,3207.89
cbecs,building_survey,4761,4761,3,2,485000,995,7,3,95,750,1,1,1,1,2,2,2,4029,1996,27418120.0,8035791.0,1133796.0,459976.0,4431.0,4918.0,14.9
cbecs,building_survey,4762,4762,3,13,230000,3,4,1,168,200,1,1,1,2,2,2,2,3046,3140,3984603.0,1167820.0,83499.0,8217866.0,79170.0,45471.0,48.85
cbecs,building_survey,4763,4763,4,8,38000,3,9,7,68,168,1,1,1,2,2,2,2,4502,1298,1716420.0,503054.0,35373.0,1627187.0,15676.0,7903.0,126.08
cbecs,building_survey,4764,4764,3,14,150000,2,3,1,80,105,1,1,1,2,2,2,2,5850,1099,5525656.0,1619477.0,34296.0,9278065.0,89384.0,72224.0,44.64
cbecs,building_survey,4765,4765,3,1,3000,1,6,0,0,0,1,1,2,2,2,2,2,1713,2595,107952.0,31639.0,3178.0,,,,2990.63
cbecs,building_survey,4766,4766,4,23,18500,1,6,10,42,28,1,1,1,2,2,2,2,8528,15,1225034.0,359037.0,45263.0,1159664.0,11172.0,9392.0,10.71
cbecs,building_survey,4767,4767,2,14,260000,4,8,1,65,50,1,1,1,2,2,2,2,6117,1356,6996612.0,2050590.0,178681.0,6158429.0,59330.0,28323.0,9.11
cbecs,building_survey,4768,4768,4,5,21250,2,8,2,50,15,1,1,1,2,2,2,2,6466,381,208245.0,61033.0,9913.0,706175.0,6803.0,4141.0,1489.41
cbecs,building_survey,4769,4769,2,14,15000,2,9,1,80,20,1,1,1,2,2,2,2,4826,1697,130376.0,38211.0,4874.0,648878.0,6251.0,5254.0,591.56
cbecs,building_survey,4770,4770,3,15,2000,1,3,2,74,3,1,1,2,2,2,2,2,3539,2002,452538.0,132631.0,12034.0,,,,1218.03
cbecs,building_survey,4771,4771,3,23,17250,1,8,9,42,35,1,1,1,2,2,2,2,2142,2724,1212197.0,355275.0,22076.0,1044032.0,10058.0,8556.0,2009.74
cbecs,building_survey,4772,4772,1,8,190000,7,2,2,48,150,1,1,1,1,2,2,2,4572,1539,10529794.0,3086106.0,566597.0,7976930.0,76849.0,76033.0,14.9
cbecs,building_survey,4773,4773,1,5,250000,7,2,5,10,10,1,1,1,2,2,1,2,5275,1116,7476134.0,2191130.0,204049.0,1284.0,12.0,502.0,14.9
cbecs,building_survey,4774,4774,4,16,295000,3,8,1,168,300,1,1,1,1,2,1,2,4333,1253,19092425.0,5595670.0,393552.0,17788948.0,171377.0,84585.0,52.3
cbecs,building_survey,4775,4775,2,18,6000,2,9,1,168,3,1,1,2,2,2,2,2,5894,1539,324050.0,94974.0,8346.0,,,,5991.81
cbecs,building_survey,4776,4776,2,25,28500,1,8,1,18,10,1,1,2,2,2,2,2,8515,754,684657.0,200661.0,28884.0,,,,623.52
cbecs,building_survey,4777,4777,2,14,340000,4,5,1,75,180,1,1,1,2,2,2,2,8396,654,12727289.0,3730155.0,436034.0,14996545.0,144475.0,79518.0,44.64
cbecs,building_survey,4778,4778,4,18,88000,2,6,1,168,7,1,1,1,2,1,2,2,3164,2152,4008058.0,1174695.0,86365.0,793751.0,7647.0,4055.0,142.75
cbecs,building_survey,4779,4779,1,2,600000,8,2,6,60,1800,1,1,2,1,2,1,1,5335,1098,23148425.0,6784415.0,518660.0,,,,14.9
cbecs,building_survey,4780,4780,1,5,255000,1,5,13,72,250,1,1,1,2,2,2,2,4512,1530,1223069.0,358461.0,40998.0,236376.0,2277.0,2963.0,44.87
cbecs,building_survey,4781,4781,1,5,166000,1,9,1,45,25,1,1,1,2,2,2,2,5383,1157,1968401.0,576905.0,76546.0,3337029.0,32149.0,27317.0,69.36
cbecs,building_survey,4782,4782,4,5,500000,3,3,3,96,60,1,1,2,2,2,2,2,766,1142,19235038.0,5637467.0,875294.0,,,,32.81
cbecs,building_survey,4783,4783,2,26,6200,1,6,1,66,9,1,1,1,2,2,2,2,6328,818,339966.0,99638.0,10028.0,1673356.0,16121.0,8136.0,1265.79
cbecs,building_survey,4784,4784,3,2,1800,1,6,1,45,6,1,1,2,2,2,2,2,3248,1712,80875.0,23703.0,3692.0,,,,3899.01
cbecs,building_survey,4785,4785,4,25,4000,1,2,1,50,3,1,1,2,2,1,2,2,7044,144,131699.0,38599.0,4016.0,,,,2990.63
cbecs,building_survey,4786,4786,3,14,102000,3,3,1,50,20,1,1,1,2,2,2,1,2116,2237,6518702.0,1910522.0,119219.0,5108626.0,49216.0,28107.0,97.52
cbecs,building_survey,4787,4787,3,14,104000,5,7,1,75,60,1,1,1,2,2,1,2,2941,2015,18214955.0,5338498.0,367441.0,449549.0,4331.0,3810.0,97.52
cbecs,building_survey,4788,4788,3,15,6800,3,2,1,102,8,1,1,1,2,2,2,2,2965,2006,559270.0,163913.0,18140.0,561245.0,5407.0,4182.0,1195.14
cbecs,building_survey,4789,4789,2,6,235000,1,5,4,168,75,1,1,1,2,2,2,2,5572,1230,19475187.0,5707851.0,508699.0,8523879.0,82118.0,25360.0,15.06
cbecs,building_survey,4790,4790,1,8,300000,994,6,1,168,210,1,1,1,1,2,2,2,4386,1526,12674085.0,3714562.0,624185.0,27408143.0,264048.0,240200.0,9.21
cbecs,building_survey,4791,4791,3,13,6000,1,7,2,60,9,1,1,1,2,2,2,2,5275,1121,134786.0,39504.0,3950.0,45358.0,437.0,436.0,2990.63
cbecs,building_survey,4792,4792,3,2,18750,2,2,4,40,38,1,1,2,2,2,2,2,3618,2204,720185.0,211074.0,21345.0,,,,589.53
cbecs,building_survey,4793,4793,2,2,87000,3,6,1,50,80,1,1,1,1,2,2,2,7465,955,3620945.0,1061238.0,67722.0,3938080.0,37939.0,29952.0,244.16
cbecs,building_survey,4794,4794,3,23,148000,1,6,21,75,131,1,1,1,2,2,2,2,1756,2822,11566034.0,3389811.0,207069.0,9323006.0,89817.0,49547.0,175.02
