record_id,business_id,month,year,electricity_bill,diesel_cost,petrol_cost,generator_hours,grid_hours,outage_hours,energy_consumption_kwh,fuel_consumption_liters,maintenance_cost,weather_avg_temp,occupancy_rate,total_energy_cost,business_name,business_type,industry,state,city,employees,operating_hours,floor_area_sqm,energy_source,solar_capacity_kw,monthly_revenue,created_at,quarter,cost_per_kwh,energy_cost_per_employee,generator_dependency,revenue_energy_ratio,outage_severity,estimated_carbon_intensity,next_month_energy_cost
REC-002525,BIZ-0106,5,2024,722357.6,1314569.28,84267.26,75.41,609.75,79.38,7603.76,1123.56,182301.09,31.66,23.4,2121194.14,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,2,278.96647711132385,117844.1188888889,0.11006188335571253,5.867672121704051,0.11518871620739192,0.14776373794017694,2659062.87
REC-002526,BIZ-0106,6,2024,876341.69,1675328.34,107392.84,97.63,564.13,102.77,9224.65,1431.9,216980.36,30.78,33.76,2659062.87,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,2,288.25623411186336,147725.715,0.14753082688588007,4.680773764480416,0.1541010646273804,0.1552254015057482,2682463.54
REC-002527,BIZ-0106,7,2024,888588.5,1685810.28,108064.76,78.41,606.59,82.54,9353.56,1440.86,190350.28,29.6,32.99,2682463.54,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,3,286.7853031359183,149025.75222222222,0.11446715328467152,4.639940686761395,0.11977420805943727,0.1540440217414546,2133954.02
REC-002528,BIZ-0106,8,2024,906710.31,1153313.37,73930.34,53.06,633.28,55.85,9544.32,985.74,155275.62,27.77,26.29,2133954.02,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,3,223.58366232481728,118553.00111111111,0.0773086225485911,5.832586645892211,0.08104421516985184,0.10328027559847114,3037441.88
REC-002529,BIZ-0106,9,2024,648508.55,2245021.68,143911.65,104.17,557.24,109.66,6826.41,1918.82,220861.17,25.85,20.91,3037441.88,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,3,444.95450463713723,168746.7711111111,0.15749686276288535,4.097682264129446,0.16443244864297496,0.28108771667684773,1572837.1
REC-002530,BIZ-0106,10,2024,792128.52,733677.94,47030.64,61.25,624.66,64.47,8338.19,627.08,164087.36,24.91,42.6,1572837.1,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,4,188.6305181340315,87379.83888888889,0.0892974296919421,7.913388945365035,0.0935527404118236,0.075205770077199,2706931.33
REC-002531,BIZ-0106,11,2024,732358.69,1855622.48,118950.16,90.61,571.52,95.38,7709.04,1586.0,203814.86,25.47,38.76,2706931.33,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,4,351.1372790905223,150385.0738888889,0.13684623865404075,4.598000541077634,0.14301994301994303,0.20573249068625926,2029187.16
REC-002532,BIZ-0106,12,2024,881631.24,1078426.05,69129.87,51.39,635.04,54.09,9280.33,921.73,152356.33,25.71,34.76,2029187.16,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,4,218.65463404857368,112732.62,0.07486560902058477,6.133722884388841,0.07849027034086457,0.09932082156561244,2425022.67
REC-002533,BIZ-0106,1,2025,887736.45,1444678.62,92607.6,98.55,585.39,103.74,9344.59,1234.77,218529.83,26.5,23.56,2425022.67,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,1,259.5108688556694,134723.48166666666,0.14409158698131416,5.132517676628566,0.15053763440860216,0.13213741854912842,1555769.45
REC-002534,BIZ-0106,2,2025,776233.09,732576.34,46960.02,55.39,564.13,58.31,8170.87,626.13,155521.58,27.76,37.82,1555769.45,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,1,190.40438166315215,86431.6361111111,0.08940792871900827,8.000203192060367,0.09367971210076473,0.07662953883735758,1814032.05
REC-002535,BIZ-0106,3,2025,686009.03,1060069.83,67953.19,82.27,602.53,86.6,7221.15,906.04,191066.5,30.35,26.13,1814032.05,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,1,251.21096362767705,100779.55833333333,0.12013726635514019,6.861219304256505,0.12566569442630562,0.1254703198244047,3184915.53
REC-002536,BIZ-0106,4,2025,911818.94,2136163.06,136933.53,97.53,564.24,102.66,9598.09,1825.78,217650.98,29.86,28.76,3184915.53,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,2,331.82805433164305,176939.75166666665,0.1473774876467655,3.907944057781652,0.153936122357175,0.1902232631700682,1876020.99
REC-002537,BIZ-0106,5,2025,880961.4,935116.24,59943.35,76.81,608.28,80.85,9273.28,799.24,187937.61,29.49,27.35,1876020.99,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,2,202.30393021670864,104223.38833333334,0.112116656205754,6.634505576614044,0.11732184058160289,0.08618741157389834,1732310.21
REC-002538,BIZ-0106,6,2025,701000.55,969182.57,62127.09,63.22,600.36,66.54,7378.95,828.36,164737.75,31.32,41.18,1732310.21,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,2,234.76378210992078,96239.45611111111,0.09527110521715543,7.1848977441517246,0.09977507872244716,0.11225987437237006,2382019.92
REC-002539,BIZ-0106,7,2025,657282.64,1620837.44,103899.84,88.71,595.75,93.38,6918.76,1385.33,199419.28,29.27,20.28,2382019.92,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,3,344.2842243407778,132334.44,0.12960582064693332,5.225175329348212,0.13550418643797252,0.2002280755511103,2022518.9
REC-002540,BIZ-0106,8,2025,838250.35,1112927.07,71341.48,65.68,620.0,69.13,8823.69,951.22,171358.1,26.94,32.74,2022518.9,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,3,229.21463696027396,112362.16111111111,0.09578812273947031,6.1539458147956,0.10031488978857399,0.10780297131925531,1833924.97
REC-002541,BIZ-0106,9,2025,762422.05,1006954.55,64548.37,62.91,600.67,66.23,8025.5,860.64,165735.88,26.35,35.32,1833924.97,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,3,228.5122384898137,101884.72055555556,0.09480394225262968,6.786794401954188,0.09931024141550458,0.10723817830664756,2516577.33
REC-002542,BIZ-0106,10,2025,917815.43,1502450.94,96310.96,89.59,594.83,94.3,9661.22,1284.15,206676.35,26.56,34.64,2516577.33,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,4,260.4823541954329,139809.85166666668,0.1308991554893194,4.945793467828783,0.13683920305312494,0.13291799586387643,2493807.79
REC-002543,BIZ-0106,11,2025,825200.9,1568088.4,100518.49,89.0,573.22,93.68,8686.33,1340.25,203705.55,25.53,36.66,2493807.79,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,4,287.0956767702816,138544.87722222222,0.13439642414907432,4.990950693918556,0.14047083520767734,0.1542941610553594,2214740.57
REC-002544,BIZ-0106,12,2025,867230.39,1266334.87,81175.31,63.14,622.67,66.46,9128.74,1082.34,168474.88,27.03,23.83,2214740.57,Cold Room SME 106,Cold Room,Cold Storage,Lagos,Lagos,18,22.23,188.69,Generator,0.0,12446471.72,2024-01-01,4,242.61185771530353,123041.14277777777,0.09206631574342748,5.61983280958275,0.09644043939459898,0.11856400773819825,
REC-002545,BIZ-0107,1,2024,1784167.26,262457.3,37854.42,26.92,548.35,76.92,18780.71,252.36,78111.41,27.31,82.96,2084478.98,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,1,110.99042474965005,44350.61659574468,0.04679541780381387,5.939676652436189,0.12301885585427094,0.013437191671667367,1918222.76
REC-002546,BIZ-0107,2,2024,1792215.14,110124.31,15883.31,13.1,547.51,37.42,18865.42,105.89,65080.9,28.28,71.1,1918222.76,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,1,101.67930319070554,40813.25021276596,0.023367403364192574,6.454480359726313,0.06397346691057049,0.005612915058344845,2265474.0
REC-002547,BIZ-0107,3,2024,1799002.74,407672.36,58798.9,27.64,546.3,78.97,18936.87,391.99,78982.08,28.37,75.81,2265474.0,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,1,119.63296996810983,48201.574468085106,0.04815834407777817,5.46513936156407,0.12629743950613334,0.02069983054221738,2850769.81
REC-002548,BIZ-0107,4,2024,2560955.77,253282.86,36531.18,16.3,558.52,46.58,26957.43,243.54,77838.05,29.99,80.75,2850769.81,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,2,105.75080079963112,60654.67680851064,0.028356702967885603,4.343083431909924,0.07697901173359775,0.00903424399135971,2513911.54
REC-002549,BIZ-0107,5,2024,2203057.17,271671.05,39183.32,27.4,546.98,78.29,23190.08,261.22,83858.08,29.69,63.24,2513911.54,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,2,108.40460834977713,53487.47957446809,0.04770361084995996,4.925046459669779,0.1252099093191741,0.01126429921759649,2461692.5
REC-002550,BIZ-0107,6,2024,2243565.91,190631.64,27494.95,14.45,563.82,41.28,23616.48,183.3,72066.39,31.16,67.46,2461692.5,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,2,104.23621555794936,52376.436170212764,0.024988327251975716,5.02951978364479,0.06822012890431334,0.007761529237210627,2545691.71
REC-002551,BIZ-0107,7,2024,2285046.51,227790.76,32854.44,19.41,569.8,55.47,24053.12,219.03,77306.32,30.0,73.31,2545691.71,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,3,105.83623704533966,54163.65340425532,0.03294241441930721,4.8635626542539985,0.088713675692101,0.00910609517601043,2614745.31
REC-002552,BIZ-0107,8,2024,2149964.17,406195.28,58585.86,29.6,540.7,84.57,22631.2,390.57,85277.94,29.1,81.04,2614745.31,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,3,115.53719245996678,55632.878936170215,0.051902507452218125,4.7351193566152725,0.1352535704575623,0.017258033157764502,2133207.66
REC-002553,BIZ-0107,9,2024,1740133.35,343527.13,49547.18,25.38,532.59,72.51,18317.19,330.31,76089.43,27.07,72.78,2133207.66,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,3,116.45932918750094,45387.3970212766,0.045486316468627344,5.8039971270307555,0.11983143282102132,0.01803278778022175,2420486.51
REC-002554,BIZ-0107,10,2024,2083954.78,294111.76,42419.97,29.51,540.96,84.31,21936.37,282.8,84357.53,25.88,71.21,2420486.51,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,4,110.34125108210702,51499.7129787234,0.05172927586025558,5.115141554744712,0.13483775009196025,0.012891832149074802,2210399.47
REC-002555,BIZ-0107,11,2024,1908919.33,263478.44,38001.7,22.05,542.11,62.99,20093.89,253.34,75055.49,24.35,77.95,2210399.47,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,4,110.00356177922743,47029.775957446815,0.039084656834940446,5.601309309941157,0.1040984961163444,0.01260781262363833,2703059.42
REC-002556,BIZ-0107,12,2024,2401754.41,263325.39,37979.62,18.03,573.75,51.52,25281.63,253.2,77467.96,26.37,75.36,2703059.42,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,4,106.91792499138703,57511.90255319149,0.030467403426949206,4.5804139703299604,0.08239640475314663,0.010015177027747024,2223712.08
REC-002557,BIZ-0107,1,2025,1762988.38,402649.28,58074.42,27.33,547.18,78.09,18557.77,387.16,78234.65,25.81,66.88,2223712.08,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,1,119.82647052959489,47313.022978723406,0.04757097352526501,5.567776170915076,0.12489004749948021,0.020862420430903066,2851412.16
REC-002558,BIZ-0107,2,2025,2498805.5,308160.44,44446.22,25.67,491.4,73.36,26303.22,296.31,85954.73,27.4,91.87,2851412.16,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,1,108.40544085476988,60668.343829787234,0.049645115748351294,4.342105046644678,0.12989588497768964,0.011265160691352617,2333980.19
REC-002559,BIZ-0107,3,2025,2126175.48,181610.84,26193.87,18.01,573.82,51.45,22380.79,174.63,73963.96,29.04,75.2,2333980.19,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,1,104.28497787611607,49659.1529787234,0.030431035939374483,5.30472845615712,0.08228445311625376,0.007802673632164012,2852732.89
REC-002560,BIZ-0107,4,2025,2384501.15,409210.93,59020.81,27.17,527.48,77.62,25100.01,393.47,85929.71,30.46,93.3,2852732.89,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,2,113.65465153201136,60696.44446808511,0.048985846930496714,4.3400947818847495,0.1282763179639729,0.01567608937207595,2387510.97
REC-002561,BIZ-0107,5,2025,2030162.1,312304.89,45043.98,20.22,567.49,57.78,21370.13,300.29,74856.75,29.44,75.4,2387510.97,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,2,111.72187394274158,50798.105744680855,0.03440472341801228,5.18579025837942,0.09240807970956545,0.01405185649315189,2316270.53
REC-002562,BIZ-0107,6,2025,1930830.08,336855.52,48584.93,21.62,543.34,61.76,20324.53,323.9,74924.17,29.77,74.22,2316270.53,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,2,113.9642850289773,49282.35170212766,0.03826819597847635,5.345287162980916,0.10206577425218971,0.015936407877574537,2109189.76
REC-002563,BIZ-0107,7,2025,1873541.98,205944.28,29703.5,20.53,566.61,58.66,19721.49,198.02,73168.85,30.28,75.08,2109189.76,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,3,106.9488035640309,44876.37787234042,0.0349661068910311,5.87008877285655,0.09381547171621857,0.01004082348747483,2319687.37
REC-002564,BIZ-0107,8,2025,1976020.13,300347.84,43319.4,23.76,557.38,67.89,20800.21,288.8,77533.35,27.38,88.55,2319687.37,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,3,111.52230530364838,49355.05042553192,0.04088515676084937,5.337413692087309,0.1085770946950917,0.013884475204817644,1927807.98
REC-002565,BIZ-0107,9,2025,1642992.64,248914.25,35901.09,26.45,529.54,75.56,17294.66,239.34,75876.85,27.6,65.32,1927807.98,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,3,111.46839429049197,41017.191063829785,0.047572798071907764,6.422388151956919,0.12487192199636424,0.013838953757980787,2925837.61
REC-002566,BIZ-0107,10,2025,2503876.79,368772.48,53188.34,27.53,546.62,78.65,26356.6,354.59,87778.18,25.66,91.59,2925837.61,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,4,111.00967537542779,62251.86404255319,0.04794914221022381,4.231653557150085,0.12578566059462312,0.01345355622500626,2093879.31
REC-002567,BIZ-0107,11,2025,1940004.62,134478.72,19395.97,12.88,568.3,36.8,20421.1,129.31,66740.54,24.66,63.69,2093879.31,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,4,102.53508919695805,44550.62361702128,0.02216180873395506,5.913010874537941,0.060816393984465374,0.006332176033612294,2826273.94
REC-002568,BIZ-0107,12,2025,2438647.36,338766.09,48860.49,25.72,551.77,73.5,25669.97,325.74,85242.43,26.66,84.4,2826273.94,Hotel SME 107,Hotel,Hospitality,Oyo,Ibadan,47,20.17,919.87,Grid,0.0,12381131.13,2024-01-01,4,110.10039902656683,60133.48808510638,0.044537567750090906,4.380725786970247,0.11754921873750537,0.012689535671448,
REC-002569,BIZ-0108,1,2024,1483617.62,283810.09,40934.15,18.22,599.03,40.5,23592.23,272.89,75623.75,25.76,67.45,1808361.86,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,1,76.65073882375681,51667.481714285714,0.02951802349129202,2.666165083795784,0.06332775632104827,0.011566943862449629,1779508.31
REC-002570,BIZ-0108,2,2024,1158439.72,542782.63,78285.96,38.58,512.53,85.74,20169.3,521.91,90857.15,27.0,63.3,1779508.31,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,1,88.22856073339184,50843.09457142857,0.07000417339551088,2.7093951868086528,0.1433132197837097,0.025876455801639123,2190210.91
REC-002571,BIZ-0108,3,2024,1922985.84,233541.24,33683.83,22.37,589.83,49.7,28217.16,224.56,85108.69,30.2,89.2,2190210.91,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,1,77.61982105924197,62577.45457142858,0.03654034629206142,2.2013365142081223,0.07771332071990368,0.007958277870629079,2144366.76
REC-002572,BIZ-0108,4,2024,1887895.95,224142.56,32328.25,19.18,576.28,42.62,27847.79,215.52,81639.06,30.97,64.37,2144366.76,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,2,77.00312161216382,61267.621714285706,0.03221039196587513,2.2483986134909126,0.06886411375020197,0.007739213776030342,2485132.36
REC-002573,BIZ-0108,5,2024,2096048.72,340039.48,49044.16,28.49,576.21,63.32,30038.87,326.96,93115.53,31.35,67.19,2485132.36,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,2,82.73055411205547,71003.78171428571,0.04711427153960641,1.9400943497432066,0.09901021062342659,0.010884563900040181,1918749.73
REC-002574,BIZ-0108,6,2024,1656288.24,229378.11,33083.38,24.13,565.27,53.63,25409.81,220.56,83416.96,29.5,71.36,1918749.73,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,2,75.5121636092517,54821.42085714285,0.040939938920936544,2.512777552286613,0.08665374050735176,0.008680112129921475,2602163.78
REC-002575,BIZ-0108,7,2024,2253013.35,305139.87,44010.56,23.33,587.68,51.85,31691.13,293.4,90196.06,29.18,76.93,2602163.78,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,3,82.11016079262556,74347.53657142857,0.03818268113451498,1.8528392743980167,0.08107516457398403,0.009258111023494586,2785588.63
REC-002576,BIZ-0108,8,2024,2198648.83,512955.79,73984.01,35.41,560.85,78.68,31118.87,493.23,100980.13,28.76,75.79,2785588.63,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,3,89.51445312763606,79588.24657142856,0.059386844665078986,1.7308339063690106,0.12302784857629824,0.01584986858455979,1967447.37
REC-002577,BIZ-0108,9,2024,1641648.39,284731.88,41067.1,33.16,545.22,73.68,25255.71,273.78,91804.16,27.15,68.95,1967447.37,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,3,77.9010912779724,56212.78200000001,0.057332549534907844,2.4505820707163313,0.11904992729035387,0.010840320862094155,1904387.89
REC-002578,BIZ-0108,10,2024,1476747.06,373736.52,53904.31,40.46,549.63,89.9,23519.91,359.36,96657.17,24.78,90.88,1904387.89,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,4,80.96918270520592,54411.08257142857,0.06856581199478046,2.531727530571516,0.14057198254968495,0.015278970030072395,1805378.49
REC-002579,BIZ-0108,11,2024,1532880.24,238149.73,34348.52,23.67,566.3,52.6,24110.78,228.99,81418.27,26.03,71.32,1805378.49,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,4,74.87847717908753,51582.24257142857,0.040120684102581496,2.6705708950813967,0.08498949749555663,0.009497411531273564,2644096.6
REC-002580,BIZ-0108,12,2024,2156045.82,426531.77,61519.01,32.29,567.78,71.75,30670.42,410.13,97479.69,25.79,75.53,2644096.6,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,4,86.20998995122989,75545.61714285714,0.05381038878797474,1.8234550318623002,0.11219176582802996,0.013372167710778008,2476023.79
REC-002581,BIZ-0108,1,2025,1907817.21,496583.9,71622.68,37.92,555.27,84.26,28057.49,477.48,99689.04,27.3,71.98,2476023.79,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,1,88.24822854788508,70743.53685714286,0.06392555504981541,1.9472313915045218,0.1317530061138649,0.017017915715197618,1850372.52
REC-002582,BIZ-0108,2,2025,1570072.86,244967.77,35331.89,16.96,539.95,37.69,24502.28,235.55,75515.29,27.67,74.9,1850372.52,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,1,75.51838114657086,52867.78628571428,0.03045375374836149,2.6056327565867656,0.06524825150612838,0.00961339108034028,2611443.1
REC-002583,BIZ-0108,3,2025,2133119.8,418030.45,60292.85,27.22,579.04,60.49,30429.09,401.95,92375.55,29.98,74.86,2611443.1,Hotel SME 108,Hotel,Hospitality,Abuja,Abuja,35,20.63,1123.83,Hybrid,66.46,4821391.25,2024-01-01,1,85.82061113230793,74612.66,0.04489822848282915,1.846255524388029,0.09458508592247432,0.013209399295213888,2483513.0
